data;código do campo;campo;preco
45778;4862;Sabiá-Laranjeira;2,89122
45778;267;Salina Cristal;0,6209
45778;2085;Sanhaçu;0,95643
45778;261;Santana;1,19886
45778;269;São Domingos;1,73747
45778;4695;São João;2,89122
45778;2885;São Mateus Leste;0,87986
45778;284;São Pedro;0,99175
45778;2365;Sapinhoá;1,18526
45778;270;Sauípe;2,89122
45778;4614;Sépia;0,96831
45778;4676;Sépia Leste;0,96831
45778;4846;Sépia_ECO;0,96831
45778;279;Serra do Mel;1,3889
45778;287;Serra Vermelha;2,89122
45778;271;Serraria;1,47292
45778;276;Sesmaria;1,11898
45778;3565;Sibite;1,2165
45778;288;Siririzinho;1,08865
45778;265;Socorro;0,98177
45778;268;Socorro Extensão;0,99333
45778;4739;Sudoeste de Sapinhoá;1,18526
45778;285;Sudoeste Urucu;0,83515
45778;4758;Suindara;2,89122
45778;4656;Sul de Berbigão;1,32703
45778;266;Sul de Coruripe;1,5963
45778;4660;Sul de Sururu;0,97167
45778;4611;Sul de Tupi;1,06445
45778;4649;Sururu;1,15214
45778;286;Sussuarana;1,04407
45778;1023;Tabuiaiá;0,58956
45778;292;Tabuleiro dos Martins;1,53937
45778;4888;Tambaqui;1,03356
45778;691;Tambaú;0,74308
45778;682;Tambuatá;1,2012
45778;4863;Tanatau;2,89122
45778;803;Tangará;0,85266
45778;4245;Tapiranga Norte;0,86506
45778;293;Taquipe;1,26115
45778;289;Tartaruga;1,67613
45778;3645;Tartaruga Verde;1,26296
45778;4747;Tartaruga Verde Sudoeste;1,26294
45778;3866;Tiê;1,23012
45778;1383;Tigre;1,43961
45778;4750;Tiriba;2,89122
45778;291;Três Marias;0,75426
45778;294;Trilha;1,05948
45778;1865;Trinca Ferro;0,82033
45778;3945;Trovoada;1,54076
45778;4534;Tubarão Martelo;1,74348
45778;3325;Tucano;2,89122
45778;4746;Tucano Grande;0,79856
45778;1063;Tupi;1,11427
45778;295;Ubarana;0,78047
45778;443;Uirapuru;0,86373
45778;10000;UO SIX - São Mateus do Sul;1,2086
45778;296;Upanema;0,82033
45778;843;Uruguá;0,74308
45778;4709;Urutau;2,89122
45778;4714;Vale do Quiricó;1,16922
45778;302;Varginha;1,2192
45778;299;Vermelho;1,18554
45778;297;Voador;1,27687
45809;823;Abalone;0,8531
45809;783;Acajá-Burizinho;1,10174
45809;563;Acauã;0,78272
45809;5;Água Grande;0,76272
45809;4821;Águia Real;2,5979
45809;7;Aguilhada;1,02557
45809;3;Albacora;0,73774
45809;4;Albacora Leste;0,73263
45809;15;Alto do Rodrigues;0,47343
45809;523;Anambé;0,75026
45809;4824;ANC_Mero;0,89827
45809;4755;AnC_NORTE_ATAPU;0,78752
45809;4749;Anc_Tupi;1,03247
45809;1726;Andorinha;2,5979
45809;9;Angelim;1,68677
45809;10;Angico;2,5979
45809;12;Apraiús;1,55919
45809;14;Arabaiana;1,12006
45809;1505;Araçari;1,79925
45809;13;Araçás;1,22037
45809;4708;Araçás Leste;1,21262
45809;4546;Arapaçu;0,75026
45809;4025;Arara Azul;0,79953
45809;662;Araracanga;0,79953
45809;1;Aratu;0,68314
45809;686;Argonauta;0,72322
45809;724;Arribaçã;1,61956
45809;16;Aruari;2,41022
45809;19;Asa Branca;1,18628
45809;21;Atalaia Sul;0,69278
45809;4652;Atapu;0,78752
45809;4845;Atapu_ECO;0,78752
45809;678;Atlanta;0,63237
45809;258;Azulão;0,76391
45809;4886;Azulão Oeste;0,72049
45809;28;Badejo;1,0736
45809;24;Baixa do Algodão;0,71407
45809;464;Baleia Anã;0,60635
45809;4690;Barra Bonita;0,65608
45809;42;Barracuda;1,21748
45809;25;Barrinha;2,5979
45809;1625;Barrinha Leste;2,5979
45809;3825;Barrinha Sudoeste;2,5979
45809;2625;Baúna;1,40768
45809;3245;Bem-Te-Vi;2,5979
45809;30;Benfica;1,19645
45809;2645;Berbigão;1,29853
45809;33;Bicudo;0,84842
45809;26;Biriba;1,30254
45809;29;Boa Esperança;1,18628
45809;1605;Bom Lugar;1,04413
45809;39;Bonito;0,96916
45809;44;Bonsucesso;1,34175
45809;41;Brejinho RN;0,93347
45809;43;Brejo Grande;0,83465
45809;23;Buracica;1,14966
45809;4598;Búzios;1,17114
45809;4827;Búzios_ECO;1,17114
45809;4700;Caburé;0,86922
45809;4706;Caburé Leste;0,86922
45809;51;Cachoeirinha;1,07373
45809;50;Cacimbas;0,69916
45809;4802;Camaçari;2,5979
45809;1184;Camarupim;0,85997
45809;2585;Camarupim Norte;0,85997
45809;62;Campo Grande;0,96446
45809;55;Canabrava;0,8322
45809;669;Canapu;1,05199
45809;666;Canário;1,73113
45809;1043;Cancã;0,60486
45809;46;Candeias;0,81525
45809;53;Cangoá;0,70346
45809;63;Cantagalo;0,9141
45809;52;Canto do Amaro;1,19645
45809;78;Carapeba;1,74269
45809;2325;Carapitanga;0,8267
45809;80;Caratinga;1,22724
45809;1725;Cardeal;2,5979
45809;4664;Cardeal Amarelo;0,94409
45809;4665;Cardeal do Nordeste;0,72089
45809;74;Carmópolis;1,22402
45809;82;Cassarongongo;0,59115
45809;67;Castanhal;0,52336
45809;1164;Caxareu;0,98396
45809;88;Cexis;1,02744
45809;1404;Cidade de Aracaju;2,5979
45809;66;Cioba;0,74173
45809;923;Colibri;2,5979
45809;72;Conceição;0,82421
45809;3605;Concriz;2,5979
45809;83;Coqueiro Seco;0,61221
45809;58;Córrego Dourado;0,75668
45809;2005;Crejoá;2,5979
45809;91;Dom João;1,55224
45809;95;Enchova;0,73302
45809;96;Enchova Oeste;0,94028
45809;98;Espadarte;1,23356
45809;4879;Espadim;1,06961
45809;99;Estreito;2,5979
45809;101;Fazenda Alegre;0,60262
45809;103;Fazenda Alvorada;1,36415
45809;100;Fazenda Azevedo;1,19275
45809;106;Fazenda Bálsamo;1,50707
45809;105;Fazenda Belém BA;0,76685
45809;131;Fazenda Belém CE;2,5979
45809;104;Fazenda Boa Esperança;1,48309
45809;110;Fazenda Canaan;2,5979
45809;107;Fazenda Cedro;0,97499
45809;108;Fazenda Curral;1,07373
45809;112;Fazenda Guindaste;1,09948
45809;113;Fazenda Imbé;1,21301
45809;115;Fazenda Malaquias;0,71407
45809;116;Fazenda Matinha;0,82421
45809;117;Fazenda Onça;1,01057
45809;118;Fazenda Panelas;1,05742
45809;120;Fazenda Pau Brasil;1,09167
45809;119;Fazenda Pocinho;0,64174
45809;123;Fazenda Rio Branco;2,5979
45809;127;Fazenda Santa Luzia;0,80467
45809;129;Fazenda Santa Rosa;0,82421
45809;125;Fazenda Santo Estevão;2,5979
45809;126;Fazenda São Jorge;0,78379
45809;128;Fazenda São Rafael;1,00168
45809;1224;Foz do Vaza-Barris;2,5979
45809;122;Frade;0,71109
45809;130;Furado;0,75026
45809;4085;Galo de Campina;0,58307
45809;4528;Gavião Azul;0,6469
45809;4822;Gavião Belo;0,79962
45809;4558;Gavião Branco;0,66091
45809;4617;Gavião Branco Norte;0,74362
45809;4608;Gavião Caboclo;0,69391
45809;4629;Gavião Carijó;0,72433
45809;4859;Gavião Mateiro;0,64281
45809;4627;Gavião Preto;0,7137
45809;4529;Gavião Real;0,67796
45809;4630;Gavião Tesoura;0,74887
45809;4861;Gavião Vaqueiro;0,76274
45809;4666;Gavião Vermelho;0,64572
45809;383;Golfinho;0,73398
45809;135;Gomo;0,79121
45809;134;Guamaré;2,5979
45809;1283;Guanambi;1,25728
45809;2405;Harpia;2,5979
45809;142;Icapuí;2,5979
45809;141;Ilha de Bimbarra;0,86409
45809;144;Ilha Pequena;2,23764
45809;875;Inhambu;0,59724
45809;4691;Iraí;0,46626
45809;4841;Irara;2,5979
45809;4713;Iraúna;1,1876
45809;1103;Irerê;2,5979
45809;4711;Itaparica;0,73138
45809;4615;Itapu;1,25419
45809;4828;Itapu_ECO;1,25419
45809;1123;Jaçanã;1,07254
45809;147;Jacuípe;0,83433
45809;743;Jacutinga;0,58717
45809;150;Janduí;0,78019
45809;148;Jequiá;1,81131
45809;2285;Jiribatuba;0,9488
45809;702;João de Barro;1,4862
45809;153;Juazeiro;1,18591
45809;152;Jubarte;1,05356
45809;983;Juriti;2,5979
45809;154;Lagoa Aroeira;2,5979
45809;162;Lagoa do Paulo;0,99499
45809;483;Lagoa do Paulo Norte;1,03967
45809;673;Lagoa do Paulo Sul;0,63979
45809;161;Lagoa Parda;0,98947
45809;165;Lagoa Parda Norte;0,71251
45809;168;Lagoa Suruaca;1,00685
45809;159;Lamarão;0,92703
45809;1746;Lapa;0,70752
45809;157;Leodório;1,26926
45809;167;Leste de Poço Xavier;1,18628
45809;169;Leste do Urucu;0,74933
45809;158;Linguado;0,90284
45809;171;Livramento;1,07373
45809;160;Lorena;1,04155
45809;4552;Maçarico;0,78272
45809;174;Macau;1,37883
45809;4702;Mãe-da-Lua;1,30522
45809;185;Malombê;1,18761
45809;190;Manati;0,63879
45809;178;Mandacaru;1,19452
45809;4876;Manjuba;1,13714
45809;172;Marimbá;1,26904
45809;196;Marlim;1,09712
45809;187;Marlim Leste;1,16838
45809;188;Marlim Sul;1,36722
45809;195;Massapê;0,90845
45809;197;Massuí;0,94443
45809;184;Mata de São João;1,33051
45809;181;Mato Grosso;0,82739
45809;4684;Mero;0,89827
45809;381;Mexilhão;0,72931
45809;180;Miranga;0,97587
45809;183;Miranga Norte;1,07745
45809;175;Monte Alegre;0,57016
45809;192;Mossoró;2,5979
45809;4852;Muriqui;2,5979
45809;4718;Murucututu;0,94459
45809;4740;Nordeste de Sapinhoá;1,15576
45809;4741;Noroeste de Sapinhoá;1,15576
45809;4654;Norte de Berbigão;1,29853
45809;202;Norte de Fazenda Caruaçu;0,89308
45809;4658;Norte de Sururu;0,93748
45809;4647;Oeste de Atapu;0,78752
45809;206;Oeste de Ubarana;0,74173
45809;657;Ostra;1,1174
45809;4696;PA-1GALP42RN_POT-T-743;0,58631
45809;217;Pajeú;0,71407
45809;219;Pampo;1,0294
45809;705;Papa-Terra;0,93237
45809;4689;Paramirim do Vencimento;2,5979
45809;1645;Pardal;1,04155
45809;215;Pargo;1,27777
45809;208;Paru;0,75026
45809;3885;Patativa;1,18628
45809;4593;Paturi;0,78272
45809;221;Pedra Sentada;1,43325
45809;212;Pedrinhas;1,22658
45809;695;Peregrino;1,28691
45809;1144;Periquito;0,64292
45809;4742;Periquito Nordeste;0,65741
45809;4720;Periquito Norte;0,71297
45809;214;Peroá;0,70973
45809;213;Pescada;1,12006
45809;4805;Piaçabuçu;2,5979
45809;216;Pilar;0,72955
45809;658;Pintassilgo;2,5979
45809;222;Piraúna;1,2724
45809;4579;Pitangola;1,28691
45809;223;Poço Verde;2,5979
45809;583;Polvo;1,71722
45809;220;Ponta do Mel;1,45514
45809;210;Porto Carão;2,5979
45809;226;Quererá;0,82421
45809;2785;Rabo Branco;1,02957
45809;232;Redonda;2,5979
45809;242;Remanso;0,89307
45809;234;Riacho da Forquilha;1,18475
45809;245;Riacho Ouricuri;1,83692
45809;255;Riacho São Pedro;0,82889
45809;243;Riachuelo;1,28749
45809;229;Rio do Bu;1,63716
45809;4125;Rio do Carmo;2,5979
45809;246;Rio dos Ovos;1,91007
45809;2425;Rio Ipiranga;1,02198
45809;235;Rio Itariri;1,85262
45809;236;Rio Itaúnas;0,69079
45809;4710;Rio Mariricu;0,83466
45809;241;Rio Mossoró;2,26899
45809;256;Rio Subaúma;1,4369
45809;257;Rio Urucu;0,79953
45809;1303;Rolinha;1,71932
45809;244;Roncador;0,85233
45809;263;Sabiá;0,65143
45809;3705;Sabiá Bico-de-Osso;0,62034
45809;3465;Sabiá da Mata;0,78019
45809;4862;Sabiá-Laranjeira;2,5979
45809;267;Salina Cristal;0,5821
45809;2085;Sanhaçu;0,91993
45809;261;Santana;1,16478
45809;269;São Domingos;1,71584
45809;4695;São João;2,5979
45809;2885;São Mateus Leste;0,84231
45809;284;São Pedro;0,95571
45809;2365;Sapinhoá;1,15576
45809;270;Sauípe;2,5979
45809;4614;Sépia;0,94231
45809;4676;Sépia Leste;0,94231
45809;4846;Sépia_ECO;0,94231
45809;279;Serra do Mel;1,35814
45809;287;Serra Vermelha;2,5979
45809;271;Serraria;1,44476
45809;276;Sesmaria;1,08598
45809;3565;Sibite;1,18475
45809;288;Siririzinho;1,06561
45809;265;Socorro;0,94646
45809;268;Socorro Extensão;0,95704
45809;4739;Sudoeste de Sapinhoá;1,15576
45809;285;Sudoeste Urucu;0,79953
45809;4758;Suindara;2,5979
45809;4656;Sul de Berbigão;1,29853
45809;266;Sul de Coruripe;1,56954
45809;4660;Sul de Sururu;0,93748
45809;4611;Sul de Tupi;1,03247
45809;4649;Sururu;1,12213
45809;286;Sussuarana;1,0074
45809;1023;Tabuiaiá;0,55269
45809;292;Tabuleiro dos Martins;1,50985
45809;4888;Tambaqui;0,99725
45809;691;Tambaú;0,70276
45809;682;Tambuatá;1,17114
45809;4863;Tanatau;2,5979
45809;803;Tangará;0,81541
45809;4245;Tapiranga Norte;0,82805
45809;293;Taquipe;1,22812
45809;289;Tartaruga;1,64715
45809;3645;Tartaruga Verde;1,23358
45809;4747;Tartaruga Verde Sudoeste;1,23356
45809;3866;Tiê;1,3278
45809;1383;Tigre;1,40582
45809;4750;Tiriba;2,5979
45809;291;Três Marias;0,71407
45809;294;Trilha;1,02421
45809;1865;Trinca Ferro;0,78272
45809;3945;Trovoada;1,51349
45809;4534;Tubarão Martelo;1,71722
45809;3325;Tucano;2,5979
45809;4746;Tucano Grande;0,75909
45809;1063;Tupi;1,08272
45809;295;Ubarana;0,74173
45809;443;Uirapuru;0,97487
45809;4865;UO SIX - São Mateus do Sul;1,18366
45809;296;Upanema;0,78272
45809;843;Uruguá;0,70276
45809;4709;Urutau;2,5979
45809;4714;Vale do Quiricó;1,13412
45809;302;Varginha;1,18628
45809;299;Vermelho;1,15495
45809;297;Voador;1,06961
45809;4801;PA-1GREN1DBA_REC-T-108;2,5979
45809;4873;PA-1-BGM-6-ES_ES-T-506_R11;2,5979
45839;823;Abalone;0,87404
45839;783;Acajá-Burizinho;1,1058
45839;563;Acauã;0,80857
45839;5;Água Grande;0,79526
45839;4821;Águia Real;2,87336
45839;7;Aguilhada;1,02476
45839;3;Albacora;0,76501
45839;4;Albacora Leste;0,76261
45839;15;Alto do Rodrigues;0,50568
45839;523;Anambé;0,77868
45839;4824;ANC_Mero;0,9101
45839;4755;AnC_NORTE_ATAPU;0,78771
45839;4749;Anc_Tupi;1,03007
45839;1726;Andorinha;2,87336
45839;9;Angelim;1,65095
45839;10;Angico;2,87336
45839;12;Apraiús;1,04827
45839;14;Arabaiana;1,12389
45839;1505;Araçari;1,76416
45839;13;Araçás;1,2155
45839;4708;Araçás Leste;1,21313
45839;4546;Arapaçu;0,77868
45839;4025;Arara Azul;0,81971
45839;662;Araracanga;0,81971
45839;1;Aratu;0,66783
45839;686;Argonauta;1,13995
45839;724;Arribaçã;1,58822
45839;16;Aruari;2,31162
45839;19;Asa Branca;1,1811
45839;21;Atalaia Sul;0,7258
45839;4652;Atapu;0,78771
45839;4845;Atapu_ECO;0,78771
45839;678;Atlanta;0,67152
45839;258;Azulão;0,79149
45839;4886;Azulão Oeste;0,75115
45839;28;Badejo;1,07751
45839;24;Baixa do Algodão;0,75123
45839;464;Baleia Anã;0,64701
45839;4690;Barra Bonita;0,6919
45839;42;Barracuda;1,20814
45839;25;Barrinha;2,87336
45839;1625;Barrinha Leste;2,87336
45839;3825;Barrinha Sudoeste;2,87336
45839;2625;Baúna;1,36276
45839;3245;Bem-Te-Vi;2,87336
45839;30;Benfica;1,19102
45839;2645;Berbigão;1,27322
45839;33;Bicudo;0,86764
45839;26;Biriba;0,89245
45839;29;Boa Esperança;1,1811
45839;1605;Bom Lugar;1,03475
45839;39;Bonito;0,97874
45839;44;Bonsucesso;1,30821
45839;41;Brejinho RN;0,95763
45839;43;Brejo Grande;0,85406
45839;23;Buracica;1,21708
45839;4598;Búzios;1,16045
45839;4827;Búzios_ECO;1,16045
45839;4700;Caburé;0,89011
45839;4706;Caburé Leste;0,89011
45839;51;Cachoeirinha;1,07679
45839;50;Cacimbas;0,73201
45839;4802;Camaçari;2,87336
45839;1184;Camarupim;0,88313
45839;2585;Camarupim Norte;0,88313
45839;62;Campo Grande;0,98087
45839;55;Canabrava;0,85547
45839;669;Canapu;1,06387
45839;666;Canário;1,68333
45839;1043;Cancã;0,64479
45839;46;Candeias;0,84223
45839;53;Cangoá;0,73538
45839;63;Cantagalo;0,93709
45839;52;Canto do Amaro;1,19102
45839;78;Carapeba;1,6924
45839;2325;Carapitanga;0,84602
45839;80;Caratinga;1,20939
45839;1725;Cardeal;2,87336
45839;4664;Cardeal Amarelo;0,68825
45839;4665;Cardeal do Nordeste;0,7527
45839;74;Carmópolis;1,20137
45839;82;Cassarongongo;0,9424
45839;67;Castanhal;0,5588
45839;1164;Caxareu;0,99007
45839;88;Cexis;1,03644
45839;1404;Cidade de Aracaju;2,87336
45839;66;Cioba;0,7723
45839;923;Colibri;2,87336
45839;72;Conceição;0,85064
45839;3605;Concriz;2,87336
45839;83;Coqueiro Seco;0,65258
45839;58;Córrego Dourado;0,78597
45839;2005;Crejoá;2,87336
45839;91;Dom João;1,50666
45839;95;Enchova;0,76527
45839;96;Enchova Oeste;0,94631
45839;98;Espadarte;1,20992
45839;4879;Espadim;1,0707
45839;99;Estreito;2,87336
45839;101;Fazenda Alegre;0,64252
45839;103;Fazenda Alvorada;1,33629
45839;100;Fazenda Azevedo;1,19097
45839;106;Fazenda Bálsamo;1,28324
45839;105;Fazenda Belém BA;0,79263
45839;131;Fazenda Belém CE;2,87336
45839;104;Fazenda Boa Esperança;1,45482
45839;110;Fazenda Canaan;2,87336
45839;107;Fazenda Cedro;0,9912
45839;108;Fazenda Curral;1,07679
45839;112;Fazenda Guindaste;1,00634
45839;113;Fazenda Imbé;1,19802
45839;115;Fazenda Malaquias;0,75123
45839;116;Fazenda Matinha;0,85064
45839;117;Fazenda Onça;1,1937
45839;118;Fazenda Panelas;1,06061
45839;120;Fazenda Pau Brasil;1,10415
45839;119;Fazenda Pocinho;0,67767
45839;123;Fazenda Rio Branco;2,87336
45839;127;Fazenda Santa Luzia;0,83143
45839;129;Fazenda Santa Rosa;0,85064
45839;125;Fazenda Santo Estevão;2,87336
45839;126;Fazenda São Jorge;0,81194
45839;128;Fazenda São Rafael;1,01291
45839;1224;Foz do Vaza-Barris;2,87336
45839;122;Frade;0,74282
45839;130;Furado;0,77868
45839;4085;Galo de Campina;0,62079
45839;4528;Gavião Azul;0,68199
45839;4822;Gavião Belo;0,82365
45839;4558;Gavião Branco;0,69424
45839;4617;Gavião Branco Norte;0,76848
45839;4608;Gavião Caboclo;0,72466
45839;4629;Gavião Carijó;0,75153
45839;4859;Gavião Mateiro;0,67673
45839;4627;Gavião Preto;0,74203
45839;4529;Gavião Real;0,70931
45839;4630;Gavião Tesoura;0,77242
45839;4861;Gavião Vaqueiro;0,78731
45839;4666;Gavião Vermelho;0,68056
45839;383;Golfinho;0,76613
45839;135;Gomo;1,20288
45839;134;Guamaré;2,87336
45839;1283;Guanambi;1,23481
45839;2405;Harpia;2,87336
45839;142;Icapuí;2,87336
45839;141;Ilha de Bimbarra;0,88185
45839;144;Ilha Pequena;2,15456
45839;875;Inhambu;0,63142
45839;4691;Iraí;0,49686
45839;4841;Irara;2,87336
45839;4713;Iraúna;1,17733
45839;1103;Irerê;2,87336
45839;4711;Itaparica;0,75749
45839;4615;Itapu;1,23079
45839;4828;Itapu_ECO;1,23079
45839;1123;Jaçanã;1,07183
45839;147;Jacuípe;0,85993
45839;743;Jacutinga;0,62702
45839;150;Janduí;0,81835
45839;148;Jequiá;1,76912
45839;2285;Jiribatuba;0,94675
45839;702;João de Barro;1,47091
45839;153;Juazeiro;1,18143
45839;152;Jubarte;1,06138
45839;983;Juriti;2,48891
45839;154;Lagoa Aroeira;2,87336
45839;162;Lagoa do Paulo;1,00284
45839;483;Lagoa do Paulo Norte;1,04321
45839;673;Lagoa do Paulo Sul;0,66671
45839;161;Lagoa Parda;1,00081
45839;165;Lagoa Parda Norte;0,75036
45839;168;Lagoa Suruaca;1,0086
45839;159;Lamarão;0,94864
45839;1746;Lapa;0,70553
45839;157;Leodório;1,25739
45839;167;Leste de Poço Xavier;1,1811
45839;169;Leste do Urucu;0,76821
45839;158;Linguado;0,91735
45839;171;Livramento;1,07679
45839;160;Lorena;1,04951
45839;4552;Maçarico;0,80857
45839;174;Macau;1,36452
45839;4702;Mãe-da-Lua;1,26774
45839;185;Malombê;1,18274
45839;190;Manati;0,67328
45839;178;Mandacaru;1,1913
45839;4876;Manjuba;1,13932
45839;172;Marimbá;1,24868
45839;196;Marlim;1,09606
45839;187;Marlim Leste;1,50731
45839;188;Marlim Sul;1,18536
45839;195;Massapê;0,92565
45839;197;Massuí;0,94533
45839;184;Mata de São João;1,32639
45839;181;Mato Grosso;0,84944
45839;4684;Mero;0,9101
45839;381;Mexilhão;0,76189
45839;180;Miranga;0,98971
45839;183;Miranga Norte;1,08097
45839;175;Monte Alegre;0,60905
45839;192;Mossoró;2,87336
45839;4852;Muriqui;2,87336
45839;4718;Murucututu;0,96005
45839;4740;Nordeste de Sapinhoá;1,14001
45839;4741;Noroeste de Sapinhoá;1,14001
45839;4654;Norte de Berbigão;1,27322
45839;202;Norte de Fazenda Caruaçu;0,91063
45839;4658;Norte de Sururu;0,94542
45839;4647;Oeste de Atapu;0,78771
45839;206;Oeste de Ubarana;0,7723
45839;657;Ostra;2,87336
45839;4696;PA-1GALP42RN_POT-T-743;0,62601
45839;4873;PA-1-BGM-6-ES_ES-T-506_R11;2,87336
45839;4801;PA-1GREN1DBA_REC-T-108;2,87336
45839;217;Pajeú;0,75123
45839;219;Pampo;1,02945
45839;705;Papa-Terra;0,94847
45839;4689;Paramirim do Vencimento;2,87336
45839;1645;Pardal;1,04951
45839;215;Pargo;1,25947
45839;208;Paru;0,77868
45839;3885;Patativa;1,1811
45839;4593;Paturi;0,80857
45839;221;Pedra Sentada;1,40973
45839;212;Pedrinhas;1,21974
45839;695;Peregrino;1,33312
45839;1144;Periquito;0,68215
45839;4742;Periquito Nordeste;0,6963
45839;4720;Periquito Norte;0,74453
45839;214;Peroá;0,74172
45839;213;Pescada;1,12389
45839;4805;Piaçabuçu;2,87336
45839;216;Pilar;0,76314
45839;658;Pintassilgo;2,87336
45839;222;Piraúna;1,26049
45839;4579;Pitangola;1,33312
45839;223;Poço Verde;2,87336
45839;583;Polvo;1,67686
45839;220;Ponta do Mel;1,42749
45839;210;Porto Carão;2,87336
45839;226;Quererá;0,85064
45839;2785;Rabo Branco;1,05454
45839;232;Redonda;2,87336
45839;242;Remanso;0,9145
45839;234;Riacho da Forquilha;1,17226
45839;245;Riacho Ouricuri;1,75476
45839;255;Riacho São Pedro;0,64019
45839;243;Riachuelo;1,05224
45839;229;Rio do Bu;1,58786
45839;4125;Rio do Carmo;2,87336
45839;246;Rio dos Ovos;1,44599
45839;2425;Rio Ipiranga;1,03735
45839;235;Rio Itariri;1,78616
45839;236;Rio Itaúnas;0,72142
45839;4710;Rio Mariricu;0,86076
45839;241;Rio Mossoró;1,89014
45839;256;Rio Subaúma;1,4161
45839;257;Rio Urucu;0,81971
45839;1303;Rolinha;1,66309
45839;244;Roncador;0,87273
45839;263;Sabiá;0,68996
45839;3705;Sabiá Bico-de-Osso;0,65922
45839;3465;Sabiá da Mata;0,81835
45839;4862;Sabiá-Laranjeira;2,87336
45839;267;Salina Cristal;0,62024
45839;2085;Sanhaçu;0,93427
45839;261;Santana;1,16298
45839;269;São Domingos;1,6646
45839;4695;São João;2,87336
45839;2885;São Mateus Leste;0,86519
45839;284;São Pedro;0,97092
45839;2365;Sapinhoá;1,14001
45839;270;Sauípe;2,87336
45839;4614;Sépia;1,15097
45839;4676;Sépia Leste;1,15097
45839;4846;Sépia_ECO;1,15097
45839;279;Serra do Mel;1,33852
45839;287;Serra Vermelha;2,87336
45839;271;Serraria;1,42101
45839;276;Sesmaria;1,0829
45839;3565;Sibite;1,17226
45839;288;Siririzinho;1,04839
45839;265;Socorro;0,95727
45839;268;Socorro Extensão;0,96992
45839;4739;Sudoeste de Sapinhoá;1,14001
45839;285;Sudoeste Urucu;0,81971
45839;4758;Suindara;2,87336
45839;4656;Sul de Berbigão;1,27322
45839;266;Sul de Coruripe;1,53785
45839;4660;Sul de Sururu;0,94542
45839;4611;Sul de Tupi;1,03007
45839;4649;Sururu;1,10845
45839;286;Sussuarana;1,02
45839;1023;Tabuiaiá;0,5888
45839;292;Tabuleiro dos Martins;1,49486
45839;4888;Tambaqui;1,00751
45839;691;Tambaú;0,73907
45839;682;Tambuatá;1,16045
45839;4863;Tanatau;2,87336
45839;803;Tangará;0,83996
45839;4245;Tapiranga Norte;0,84974
45839;293;Taquipe;1,21844
45839;289;Tartaruga;1,61511
45839;3645;Tartaruga Verde;1,20994
45839;4747;Tartaruga Verde Sudoeste;1,20992
45839;3866;Tiê;0,95303
45839;1383;Tigre;1,40015
45839;4750;Tiriba;2,87336
45839;291;Três Marias;0,75123
45839;294;Trilha;1,02883
45839;1865;Trinca Ferro;0,80857
45839;3945;Trovoada;1,4847
45839;4534;Tubarão Martelo;1,67686
45839;3325;Tucano;2,87336
45839;4746;Tucano Grande;0,78997
45839;1063;Tupi;1,07791
45839;295;Ubarana;0,7723
45839;443;Uirapuru;0,98756
45839;10000;UO SIX - São Mateus do Sul;1,17293
45839;296;Upanema;0,80857
45839;843;Uruguá;0,73907
45839;4709;Urutau;2,87336
45839;4714;Vale do Quiricó;1,13547
45839;302;Varginha;1,1811
45839;299;Vermelho;1,14647
45839;297;Voador;1,0707
45870;823;Abalone;0,80458
45870;783;Acajá-Burizinho;1,03585
45870;563;Acauã;0,74075
45870;5;Água Grande;0,72373
45870;4821;Águia Real;2,58728
45870;7;Aguilhada;0,96416
45870;3;Albacora;0,69855
45870;4;Albacora Leste;0,69528
45870;15;Alto do Rodrigues;0,45148
45870;4866;Alto Alegre;2,58728
45870;523;Anambé;0,83551
45870;4899;AnC_Jubarte_Nordeste;2,58728
45870;4897;AnC_Jubarte_Sudoeste;2,58728
45870;4824;ANC_Mero;0,9506
45870;4755;AnC_NORTE_ATAPU;0,73836
45870;4749;Anc_Tupi;0,96644
45870;1726;Andorinha;2,58728
45870;9;Angelim;1,57861
45870;10;Angico;2,58728
45870;12;Apraiús;1,48447
45870;14;Arabaiana;1,05253
45870;1505;Araçari;1,68943
45870;13;Araçás;1,14482
45870;4708;Araçás Leste;1,14053
45870;4546;Arapaçu;0,83551
45870;4025;Arara Azul;0,75464
45870;662;Araracanga;0,75464
45870;1;Aratu;0,5986
45870;686;Argonauta;0,67829
45870;724;Arribaçã;1,51668
45870;16;Aruari;1,62487
45870;19;Asa Branca;1,11229
45870;21;Atalaia Sul;0,65805
45870;4652;Atapu;0,73836
45870;4845;Atapu_ECO;0,73836
45870;678;Atlanta;0,60286
45870;258;Azulão;0,72286
45870;4886;Azulão Oeste;0,68274
45870;28;Badejo;1,00777
45870;24;Baixa do Algodão;0,68041
45870;464;Baleia Anã;0,57823
45870;4690;Barra Bonita;0,6234
45870;42;Barracuda;1,2851
45870;25;Barrinha;2,58728
45870;1625;Barrinha Leste;2,58728
45870;3825;Barrinha Sudoeste;2,58728
45870;2625;Baúna;1,30534
45870;3245;Bem-Te-Vi;2,58728
45870;30;Benfica;1,12152
45870;2645;Berbigão;1,2099
45870;33;Bicudo;0,8001
45870;26;Biriba;0,82338
45870;29;Boa Esperança;1,11229
45870;1605;Bom Lugar;0,97334
45870;39;Bonito;0,9099
45870;44;Bonsucesso;1,24855
45870;41;Brejinho RN;0,88489
45870;43;Brejo Grande;0,78662
45870;23;Buracica;1,29905
