data;código do campo;campo;preco
45383;280;São Miguel dos Campos;0,63828
45383;284;São Pedro;0,51282
45383;2365;Sapinhoá;0,87675
45383;270;Sauípe;2,44505
45383;4718;Murucututu;0,56102
45383;1985;Sempre Viva;2,44505
45383;4614;Sépia;0,68065
45383;4846;Sépia_ECO;0,68065
45383;4828;Itapu_ECO;0,95537
45383;4822;Gavião Belo;0,50019
45383;279;Serra do Mel;1,09236
45383;287;Serra Vermelha;2,44505
45383;271;Serraria;1,22525
45383;276;Sesmaria;0,7621
45383;3565;Sibite;0,89383
45383;277;Siri;2,44505
45383;288;Siririzinho;0,90866
45383;265;Socorro;0,68357
45383;268;Socorro Extensão;0,67061
45383;4739;Sudoeste de Sapinhoá;0,87675
45383;285;Sudoeste Urucu;0,52262
45383;4656;Sul de Berbigão;0,83668
45383;266;Sul de Coruripe;1,36364
45383;4611;Sul de Tupi;0,75313
45383;4660;Sul de Sururu;0,65311
45383;4649;Sururu;0,83668
45383;286;Sussuarana;0,44649
45383;1023;Tabuiaiá;0,2769
45383;292;Tabuleiro dos Martins;1,33693
45383;691;Tambaú;0,41057
45383;682;Tambuatá;1,02362
45383;803;Tangará;0,56108
45383;4245;Tapiranga Norte;0,54376
45383;293;Taquipe;0,75871
45383;289;Tartaruga;1,43276
45383;3645;Tartaruga Verde;0,93237
45383;4747;Tartaruga Verde Sudoeste;0,93236
45383;259;Tatui;0,35491
45383;1925;Tico-Tico;2,44505
45383;3866;Tiê;1,06689
45383;1383;Tigre;1,18294
45383;4824;ANC_Mero;0,53134
45383;291;Três Marias;0,40221
45383;294;Trilha;0,72619
45383;1865;Trinca Ferro;0,49951
45383;3945;Trovoada;0,69046
45383;4045;Tubarão Azul;1,07315
45383;4534;Tubarão Martelo;1,51138
45383;4690;Barra Bonita;0,35223
45383;295;Ubarana;0,45465
45383;443;Uirapuru;0,44319
45383;296;Upanema;0,49951
45383;843;Uruguá;0,41057
45383;4827;Búzios_ECO;1,02362
45383;4676;Sépia Leste;0,68065
45383;302;Varginha;0,74203
45383;299;Vermelho;0,89948
45383;298;Viola;0,6871
45383;297;Voador;1,03532
45383;303;Xaréu;0,90923
45383;4700;Caburé;0,43214
45383;4706;Caburé Leste;0,5106
45383;4755;AnC_NORTE_ATAPU;0,58031
45383;10000;UO SIX - São Mateus do Sul;1,02257
45383;4696;PA-1GALP42RN_POT-T-743;0,29102
45383;-;PA-1-ENV-BL85ED-AM;0,90721
45383;4579;Pitangola;0,95157
45383;4859;Gavião Mateiro;0,34718
45383;666;Canário;0,94563
45383;4750;Tiriba;2,44505
45383;4640;PA-1PGN1MA_PN-T-48_BT-PN-4;2,44505
45383;4886;Azulão Oeste;2,44505
45383;4695;São João;2,44505
45383;4841;Irara;2,44505
45383;3445;Guará;2,44505
45383;4758;Suindara;2,44505
45383;203;Noroeste do Morro Rosado;2,44505
45383;4808;Tiziu;2,44505
45383;4714;Vale do Quiricó;0,85129
45383;4664;Cardeal Amarelo;0,32597
45383;4709;Urutau;2,44505
45383;4746;Tucano Grande;0,46608
45383;4876;Manjuba;0,86929
45383;4428;PA-1BGM5ES_ES-T-496;2,44505
45383;4416;PA-1IMET27ES_ES-T-487;2,44505
45383;4688;Bela Vista;2,44505
45383;4862;PA-1POT1RN_POT-T-702;2,44505
45383;4821;Águia Real;2,44505
45383;4852;Muriqui;2,44505
45383;4689;Paramirim do Vencimento;2,44505
45383;3325;Tucano;2,44505
45383;4805;Piaçabuçu;2,44505
45413;823;Abalone;0,61582
45413;783;Acajá-Burizinho;0,80273
45413;563;Acauã;0,5678
45413;5;Água Grande;0,51731
45413;7;Aguilhada;0,82016
45413;6;Agulha;0,53107
45413;3;Albacora;0,52652
45413;4;Albacora Leste;0,53
45413;1805;Albatroz;2,24444
45413;15;Alto do Rodrigues;0,31153
45413;523;Anambé;0,65301
45413;4879;Espadim;1,11268
45413;4749;Anc_Tupi;0,77788
45413;1726;Andorinha;2,24444
45413;11;Anequim;0,67667
45413;9;Angelim;1,41478
45413;10;Angico;2,24444
45413;12;Apraiús;1,04337
45413;14;Arabaiana;0,86783
45413;1505;Araçari;1,56754
45413;13;Araçás;0,96162
45413;4708;Araçás Leste;2,24444
45413;4546;Arapaçu;0,65301
45413;4025;Arara Azul;0,58226
45413;662;Araracanga;0,58226
45413;1;Aratu;0,46885
45413;4630;Gavião Tesoura;0,52779
45413;686;Argonauta;0,65793
45413;724;Arribaçã;1,35695
45413;16;Aruari;1,7315
45413;19;Asa Branca;0,77422
45413;21;Atalaia Sul;0,48726
45413;4652;Atapu;0,59973
45413;4845;Atapu_ECO;0,59973
45413;678;Atlanta;0,38826
45413;20;Atum;0,9221
45413;258;Azulão;0,54205
45413;28;Badejo;0,81632
45413;32;Bagre;0,67667
45413;24;Baixa do Algodão;0,48133
45413;38;Baixa do Juazeiro;0,79541
45413;464;Baleia Anã;0,40194
45413;34;Barra do Ipiranga;0,52902
45413;42;Barracuda;0,95507
45413;25;Barrinha;2,24444
45413;1625;Barrinha Leste;2,24444
45413;3825;Barrinha Sudoeste;2,24444
45413;2625;Baúna;1,13475
45413;3245;Bem-Te-Vi;2,24444
45413;30;Benfica;0,9345
45413;2645;Berbigão;0,84662
45413;33;Bicudo;0,61896
45413;1765;Biguá;0,50175
45413;37;Bijupirá;0,98985
45413;35;Biquara;1,08942
45413;26;Biriba;0,60483
45413;29;Boa Esperança;0,77422
45413;1605;Bom Lugar;0,7661
45413;39;Bonito;0,71105
45413;44;Bonsucesso;1,05463
45413;41;Brejinho RN;0,62488
45413;36;Brejinho BA;1,16254
45413;43;Brejo Grande;0,60016
45413;23;Buracica;1,2935
45413;4598;Búzios;1,00907
45413;48;Cação;0,83387
45413;51;Cachoeirinha;0,73348
45413;50;Cacimbas;0,49008
45413;56;Caioba;0,7184
45413;4802;Camaçari;2,24444
45413;1184;Camarupim;0,63953
45413;2585;Camarupim Norte;0,63953
45413;3905;Cambacica;0,75717
45413;68;Camorim;0,58516
45413;62;Campo Grande;0,74002
45413;55;Canabrava;0,66023
45413;669;Canapu;0,82269
45413;1043;Cancã;0,39994
45413;46;Candeias;0,67707
45413;53;Cangoá;0,49708
45413;63;Cantagalo;0,68944
45413;52;Canto do Amaro;0,9345
45413;79;Carapanaúba;0,58226
45413;78;Carapeba;1,44559
45413;2325;Carapitanga;0,59027
45413;80;Caratinga;0,92069
45413;2505;Carcará;2,24444
45413;1725;Cardeal;2,24444
45413;4665;Cardeal do Nordeste;0,62158
45413;74;Carmópolis;0,73603
45413;82;Cassarongongo;0,57552
45413;67;Castanhal;0,34108
45413;88;Cexis;0,68304
45413;2565;Chauá;2,24444
45413;64;Cherne;0,83083
45413;1404;Cidade de Aracaju;2,24444
45413;85;Cidade de São Miguel dos Campos;0,66432
45413;60;Cidade de Entre Rios;1,16063
45413;66;Cioba;0,53107
45413;923;Colibri;2,24444
45413;72;Conceição;0,59854
45413;3605;Concriz;2,24444
45413;61;Congro;0,7797
45413;83;Coqueiro Seco;0,41101
45413;58;Córrego Dourado;0,54447
45413;70;Corvina;0,7795
45413;2005;Crejoá;2,24444
45413;86;Cupiúba;0,58226
45413;76;Curimã;0,9221
45413;90;Dentão;0,73738
45413;91;Dom João;1,27204
45413;92;Dom João Mar;0,82085
45413;3345;Dó-Ré-Mi;2,24444
45413;93;Dourado;0,54949
45413;95;Enchova;0,66769
45413;96;Enchova Oeste;0,68856
45413;97;Espada;0,9221
45413;98;Espadarte;0,93055
45413;99;Estreito;2,24444
45413;101;Fazenda Alegre;0,40092
45413;102;Fazenda Alto das Pedras;0,71653
45413;103;Fazenda Alvorada;1,10175
45413;100;Fazenda Azevedo;0,93329
45413;106;Fazenda Bálsamo;0,9477
45413;131;Fazenda Belém CE;2,24444
45413;105;Fazenda Belém BA;1,23421
45413;104;Fazenda Boa Esperança;1,0678
45413;110;Fazenda Canaan;2,24444
45413;107;Fazenda Cedro;0,746
45413;108;Fazenda Curral;0,73348
45413;112;Fazenda Guindaste;0,7863
45413;113;Fazenda Imbé;1,00261
45413;114;Fazenda Junco;0,68251
45413;115;Fazenda Malaquias;0,48133
45413;116;Fazenda Matinha;0,59854
45413;117;Fazenda Onça;1,09364
45413;118;Fazenda Panelas;1,07958
45413;120;Fazenda Pau Brasil;0,85217
45413;119;Fazenda Pocinho;0,46381
45413;123;Fazenda Rio Branco;2,24444
45413;127;Fazenda Santa Luzia;0,58207
45413;129;Fazenda Santa Rosa;0,59854
45413;125;Fazenda Santo Estevão;2,24444
45413;126;Fazenda São Jorge;0,57111
45413;128;Fazenda São Rafael;0,75961
45413;1224;Foz do Vaza-Barris;2,24444
45413;122;Frade;0,48969
45413;130;Furado;0,65301
45413;4629;Gavião Carijó;0,50899
45413;4085;Galo de Campina;0,45792
45413;136;Garoupa;0,85187
45413;137;Garoupinha;0,8053
45413;4528;Gavião Azul;0,43745
45413;4558;Gavião Branco;0,45171
45413;4617;Gavião Branco Norte;0,53166
45413;4608;Gavião Caboclo;0,48094
45413;4627;Gavião Preto;0,49714
45413;4529;Gavião Real;0,4646
45413;4666;Gavião Vermelho;0,43699
45413;383;Golfinho;0,51236
45413;135;Gomo;0,73024
45413;4531;Graúna;0,56054
45413;133;Guajá;2,24444
45413;134;Guamaré;2,24444
45413;1283;Guanambi;0,99333
45413;132;Guaricema;0,6658
45413;138;Guriri;0,60864
45413;2405;Harpia;2,24444
45413;142;Icapuí;2,24444
45413;141;Ilha de Bimbarra;0,6367
45413;144;Ilha Pequena;1,9806
45413;875;Inhambu;0,40441
45413;4691;Iraí;0,31007
45413;4713;Iraúna;0,92805
45413;1103;Irerê;2,24444
45413;4711;Itaparica;0,52086
45413;4615;Itapu;0,95217
45413;1123;Jaçanã;0,81046
45413;147;Jacuípe;0,55933
45413;1727;Jacupemba;2,24444
45413;743;Jacutinga;2,24444
45413;150;Janduí;0,47275
45413;148;Jequiá;1,26173
45413;2285;Jiribatuba;0,70775
45413;702;João de Barro;1,22671
45413;153;Juazeiro;0,54163
45413;152;Jubarte;0,80952
45413;983;Juriti;2,24444
45413;154;Lagoa Aroeira;2,24444
45413;162;Lagoa do Paulo;1,50507
45413;483;Lagoa do Paulo Norte;1,19862
45413;673;Lagoa do Paulo Sul;0,85374
45413;164;Lagoa Pacas;0,40491
45413;161;Lagoa Parda;0,85692
45413;165;Lagoa Parda Norte;0,51321
45413;4804;Lagoa Parda Sul;0,74707
45413;163;Lagoa Piabanha;0,60462
45413;168;Lagoa Suruaca;0,75172
45413;322;Lagosta;0,61218
45413;159;Lamarão;0,70128
45413;1746;Lapa;0,57906
45413;157;Leodório;1,00497
45413;167;Leste de Poço Xavier;0,77422
45413;169;Leste do Urucu;0,54193
45413;158;Linguado;0,66678
45413;171;Livramento;0,73348
45413;160;Lorena;0,79541
45413;1063;Tupi;0,82868
45413;4552;Maçarico;0,5678
45413;174;Macau;1,17427
45413;4702;Mãe-da-Lua;1,00848
45413;186;Malhado;0,81723
45413;185;Malombê;0,95238
45413;190;Manati;0,43818
45413;178;Mandacaru;0,93566
45413;179;Mapele;0,62284
45413;172;Marimbá;0,9777
45413;173;Mariricu;0,76102
45413;176;Mariricu Norte;0,52585
45413;177;Mariricu Oeste;0,52585
45413;196;Marlim;0,85015
45413;187;Marlim Leste;0,9348
45413;188;Marlim Sul;0,819
45413;195;Massapê;0,67183
45413;197;Massuí;0,71276
45413;184;Mata de São João;0,99125
45413;181;Mato Grosso;0,61156
45413;189;Merluza;0,60378
45413;4684;Mero;0,6447
45413;381;Mexilhão;0,51382
45413;180;Miranga;0,70112
45413;183;Miranga Norte;0,72187
45413;175;Monte Alegre;0,3742
45413;4807;Mosquito;0,4187
45413;2725;Mosquito Norte;2,24444
45413;192;Mossoró;2,24444
45413;198;Namorado;0,97362
45413;204;Nativo Oeste;0,79164
45413;200;Nordeste de Namorado;2,24444
45413;4740;Nordeste de Sapinhoá;0,88107
45413;4741;Noroeste de Sapinhoá;0,88107
45413;4654;Norte de Berbigão;0,69497
45413;202;Norte de Fazenda Caruaçu;0,61657
45413;4658;Norte de Sururu;0,69497
45413;4647;Oeste de Atapu;0,59973
45413;206;Oeste de Ubarana;0,53107
45413;657;Ostra;0,79546
45413;217;Pajeú;0,48133
45413;219;Pampo;0,66678
45413;705;Papa-Terra;0,59969
45413;207;Parati;0,67667
45413;1645;Pardal;0,79541
45413;215;Pargo;1,00172
45413;4556;Pariri;1,05158
45413;208;Paru;0,65301
45413;3885;Patativa;0,77422
45413;4593;Paturi;0,5678
45413;221;Pedra Sentada;1,15999
45413;212;Pedrinhas;0,9516
45413;695;Peregrino;0,81756
45413;1144;Periquito;0,44718
45413;4742;Periquito Nordeste;0,45141
45413;4720;Periquito Norte;0,51349
45413;214;Peroá;0,49459
45413;213;Pescada;0,86783
45413;216;Pilar;0,67333
45413;658;Pintassilgo;2,24444
45413;379;Piranema;1,08614
45413;222;Piraúna;1,00201
45413;878;Pitiguari;0,49414
45413;223;Poço Verde;2,24444
45413;225;Poço Xavier;0,81696
45413;209;Pojuca;0,60569
45413;4816;Pojuca Norte;0,61713
45413;583;Polvo;1,44186
45413;220;Ponta do Mel;1,17053
45413;210;Porto Carão;2,24444
45413;226;Quererá;0,59854
45413;2785;Rabo Branco;0,8678
45413;232;Redonda;2,24444
45413;242;Remanso;0,6152
45413;234;Riacho da Forquilha;0,90355
45413;245;Riacho Ouricuri;1,49181
45413;255;Riacho São Pedro;0,41792
45413;2006;Riacho Velho;2,24444
45413;243;Riachuelo;0,88978
45413;228;Rio Barra Seca;0,47201
45413;229;Rio do Bu;1,35435
45413;4125;Rio do Carmo;2,24444
45413;246;Rio dos Ovos;1,09019
45413;2425;Rio Ipiranga;0,79441
45413;235;Rio Itariri;1,54388
45413;236;Rio Itaúnas;0,48259
45413;238;Rio Itaúnas Leste;0,45325
45413;4803;Rio Joanes;0,60335
45413;4710;Rio Mariricu;0,61663
45413;4145;Rio Mariricu Sul;2,24444
45413;241;Rio Mossoró;1,81058
45413;248;Rio Pojuca;0,45979
45413;247;Rio Preto;0,57031
45413;254;Rio São Mateus;0,45602
45413;1907;Rio São Mateus Oeste;2,24444
45413;256;Rio Subaúma;1,30857
45413;257;Rio Urucu;0,58226
45413;1303;Rolinha;1,40333
45413;244;Roncador;0,73826
45413;263;Sabiá;0,45195
45413;3705;Sabiá Bico-de-Osso;0,41943
45413;3465;Sabiá da Mata;0,44386
45413;262;Salema;1,03044
45413;403;Salema Branca;2,24444
45413;267;Salina Cristal;0,38575
45413;2085;Sanhaçu;0,6887
45413;261;Santana;0,90793
45413;269;São Domingos;1,44093
45413;278;São Mateus;0,50175
45413;2885;São Mateus Leste;0,62174
45413;280;São Miguel dos Campos;0,68831
45413;284;São Pedro;1,30944
45413;2365;Sapinhoá;0,88107
45413;270;Sauípe;2,24444
45413;4718;Murucututu;0,61977
45413;1985;Sempre Viva;2,24444
45413;4614;Sépia;0,69885
45413;4846;Sépia_ECO;0,69885
45413;4828;Itapu_ECO;0,95217
45413;4822;Gavião Belo;0,57018
45413;279;Serra do Mel;1,07908
45413;287;Serra Vermelha;2,24444
45413;271;Serraria;1,19056
45413;276;Sesmaria;0,77697
45413;3565;Sibite;0,90355
45413;277;Siri;2,24444
45413;288;Siririzinho;0,86947
45413;265;Socorro;0,72453
45413;268;Socorro Extensão;0,71741
45413;4739;Sudoeste de Sapinhoá;0,88107
45413;285;Sudoeste Urucu;0,58226
45413;4656;Sul de Berbigão;0,84662
45413;266;Sul de Coruripe;1,31061
45413;4611;Sul de Tupi;0,77788
45413;4660;Sul de Sururu;0,69497
45413;4649;Sururu;0,84662
45413;286;Sussuarana;0,76666
45413;1023;Tabuiaiá;0,3653
45413;292;Tabuleiro dos Martins;1,29565
45413;691;Tambaú;0,49648
45413;682;Tambuatá;1,00907
45413;803;Tangará;0,6202
45413;4245;Tapiranga Norte;0,60569
45413;293;Taquipe;0,79122
45413;289;Tartaruga;1,38447
45413;3645;Tartaruga Verde;0,93056
45413;4747;Tartaruga Verde Sudoeste;0,93055
45413;259;Tatui;0,45254
45413;1925;Tico-Tico;2,24444
45413;3866;Tiê;1,06283
45413;1383;Tigre;1,17053
45413;4824;ANC_Mero;0,6447
45413;291;Três Marias;0,48133
45413;294;Trilha;0,76404
45413;1865;Trinca Ferro;0,5678
45413;3945;Trovoada;0,72431
45413;4045;Tubarão Azul;1,0591
45413;4534;Tubarão Martelo;1,44186
45413;4690;Barra Bonita;0,44308
45413;295;Ubarana;0,53107
45413;443;Uirapuru;0,51792
45413;296;Upanema;0,5678
45413;843;Uruguá;0,49648
45413;4827;Búzios_ECO;1,00907
45413;4676;Sépia Leste;0,69885
45413;302;Varginha;0,77422
45413;299;Vermelho;0,90516
45413;298;Viola;0,72677
45413;297;Voador;1,11268
45413;303;Xaréu;0,9221
45413;4700;Caburé;0,51535
45413;4706;Caburé Leste;0,57796
45413;4755;AnC_NORTE_ATAPU;0,59973
45413;10000;UO SIX - São Mateus do Sul;0,99837
45413;4696;PA-1GALP42RN_POT-T-743;0,38706
45413;-;PA-1-ENV-BL85ED-AM;0,94081
45413;4579;Pitangola;0,81756
45413;4859;Gavião Mateiro;0,43435
45413;666;Canário;0,95407
45413;4750;Tiriba;2,24444
45413;4640;PA-1PGN1MA_PN-T-48_BT-PN-4;2,24444
45413;4886;Azulão Oeste;0,50246
45413;4695;São João;2,24444
45413;4841;Irara;2,24444
45413;3445;Guará;2,24444
45413;4758;Suindara;2,24444
45413;203;Noroeste do Morro Rosado;2,24444
45413;4808;Tiziu;2,24444
45413;4714;Vale do Quiricó;0,87613
45413;4664;Cardeal Amarelo;0,41714
45413;4709;Urutau;2,24444
45413;4746;Tucano Grande;0,54365
45413;4876;Manjuba;0,89073
45413;4428;PA-1BGM5ES_ES-T-496;2,24444
45413;4416;PA-1IMET27ES_ES-T-487;2,24444
45413;4688;Bela Vista;2,24444
45413;4862;PA-1POT1RN_POT-T-702;2,24444
45413;4821;Águia Real;2,24444
45413;4852;Muriqui;2,24444
45413;4689;Paramirim do Vencimento;2,24444
45413;3325;Tucano;2,24444
45413;4805;Piaçabuçu;2,24444
45444;823;Abalone;0,73139
45444;783;Acajá-Burizinho;1,17296
45444;563;Acauã;0,67319
45444;5;Água Grande;0,61998
45444;4821;Águia Real;2,49991
45444;7;Aguilhada;0,93834
45444;3;Albacora;0,6281
45444;4;Albacora Leste;0,62908
45444;15;Alto do Rodrigues;0,38363
45444;523;Anambé;0,76626
45444;4824;ANC_Mero;0,53247
45444;4755;AnC_NORTE_ATAPU;0,69821
45444;4749;Anc_Tupi;0,90911
45444;1726;Andorinha;2,49991
45444;9;Angelim;1,5919
45444;10;Angico;2,49991
45444;12;Apraiús;1,18901
45444;14;Arabaiana;1,00411
45444;1505;Araçari;1,74151
45444;13;Araçás;1,10589
45444;4708;Araçás Leste;2,49991
45444;4546;Arapaçu;0,76626
45444;4025;Arara Azul;0,68927
45444;662;Araracanga;0,68927
45444;1;Aratu;0,56781
45444;686;Argonauta;0,76229
45444;724;Arribaçã;1,52743
45444;16;Aruari;1,94244
45444;19;Asa Branca;0,90497
45444;21;Atalaia Sul;0,58457
45444;4652;Atapu;0,69821
45444;4845;Atapu_ECO;0,69821
45444;678;Atlanta;0,47709
45444;258;Azulão;0,64804
45444;4886;Azulão Oeste;0,60472
45444;28;Badejo;0,95093
45444;24;Baixa do Algodão;0,57131
45444;464;Baleia Anã;0,49352
45444;4690;Barra Bonita;0,53999
45444;42;Barracuda;1,10005
45444;25;Barrinha;2,49991
45444;1625;Barrinha Leste;2,49991
45444;3825;Barrinha Sudoeste;2,49991
45444;2625;Baúna;1,66852
45444;3245;Bem-Te-Vi;2,49991
45444;30;Benfica;1,07806
45444;2645;Berbigão;0,98884
45444;33;Bicudo;0,73221
45444;26;Biriba;0,71637
45444;29;Boa Esperança;0,90497
45444;1605;Bom Lugar;0,90403
45444;39;Bonito;0,83927
45444;44;Bonsucesso;1,21365
45444;41;Brejinho RN;0,73139
45444;43;Brejo Grande;0,71382
45444;23;Buracica;1,34597
45444;4598;Búzios;1,39559
45444;4827;Búzios_ECO;1,39559
45444;4700;Caburé;0,62425
45444;4706;Caburé Leste;0,69254
45444;51;Cachoeirinha;1,02965
45444;50;Cacimbas;0,58871
45444;1184;Camarupim;0,75123
45444;2585;Camarupim Norte;0,75123
45444;62;Campo Grande;0,85936
45444;55;Canabrava;1,8943
45444;669;Canapu;0,94882
45444;666;Canário;1,09336
45444;1043;Cancã;0,49155
45444;46;Candeias;0,79257
45444;53;Cangoá;0,59528
45444;63;Cantagalo;0,80568
45444;52;Canto do Amaro;1,07806
45444;79;Carapanaúba;0,68927
45444;78;Carapeba;1,63259
45444;2325;Carapitanga;0,70393
45444;80;Caratinga;1,06719
45444;1725;Cardeal;2,49991
45444;4664;Cardeal Amarelo;0,51028
45444;4665;Cardeal do Nordeste;0,73667
45444;74;Carmópolis;0,97331
45444;82;Cassarongongo;0,67971
45444;67;Castanhal;0,41877
45444;88;Cexis;0,79895
45444;1404;Cidade de Aracaju;2,49991
45444;60;Cidade de Entre Rios;1,31
45444;66;Cioba;0,6328
45444;923;Colibri;2,49991
45444;72;Conceição;0,70934
45444;3605;Concriz;2,49991
45444;83;Coqueiro Seco;0,50214
45444;58;Córrego Dourado;0,64754
45444;2005;Crejoá;2,49991
45444;86;Cupiúba;0,68927
45444;91;Dom João;1,44259
45444;95;Enchova;0,78814
45444;96;Enchova Oeste;0,81326
45444;98;Espadarte;1,08685
45444;4879;Espadim;1,11955
45444;99;Estreito;2,49991
45444;101;Fazenda Alegre;0,49156
45444;103;Fazenda Alvorada;1,25591
45444;100;Fazenda Azevedo;1,07601
45444;106;Fazenda Bálsamo;1,09253
45444;105;Fazenda Belém BA;1,08331
45444;131;Fazenda Belém CE;2,49991
45444;104;Fazenda Boa Esperança;1,22088
45444;110;Fazenda Canaan;2,49991
45444;107;Fazenda Cedro;0,86718
45444;108;Fazenda Curral;1,02965
45444;112;Fazenda Guindaste;0,9149
45444;113;Fazenda Imbé;0,92364
45444;115;Fazenda Malaquias;0,57131
45444;116;Fazenda Matinha;0,70934
45444;117;Fazenda Onça;1,00077
45444;118;Fazenda Panelas;1,24841
45444;119;Fazenda Pocinho;0,5508
45444;123;Fazenda Rio Branco;2,49991
45444;127;Fazenda Santa Luzia;0,69084
45444;129;Fazenda Santa Rosa;0,70934
45444;125;Fazenda Santo Estevão;2,49991
45444;126;Fazenda São Jorge;0,67601
45444;128;Fazenda São Rafael;0,8858
45444;1224;Foz do Vaza-Barris;2,49991
45444;122;Frade;0,59223
45444;130;Furado;0,76626
45444;4085;Galo de Campina;0,55054
45444;4528;Gavião Azul;0,53286
45444;4822;Gavião Belo;0,68036
45444;4558;Gavião Branco;0,54793
45444;4617;Gavião Branco Norte;0,63378
45444;4608;Gavião Caboclo;0,58021
45444;4629;Gavião Carijó;0,61078
45444;4859;Gavião Mateiro;0,52923
45444;4627;Gavião Preto;0,59857
45444;4529;Gavião Real;0,56296
45444;4630;Gavião Tesoura;0,63258
45444;4861;Gavião Vaqueiro;0,64731
45444;4666;Gavião Vermelho;0,53214
45444;383;Golfinho;0,61642
45444;135;Gomo;1,92503
45444;134;Guamaré;2,49991
45444;1283;Guanambi;1,14112
45444;2405;Harpia;2,49991
45444;142;Icapuí;2,49991
45444;141;Ilha de Bimbarra;0,7504
45444;144;Ilha Pequena;2,20567
45444;875;Inhambu;0,49237
45444;4691;Iraí;0,38023
45444;4841;Irara;2,49991
45444;4713;Iraúna;1,07038
45444;1103;Irerê;2,49991
45444;4711;Itaparica;0,62185
45444;4615;Itapu;1,10953
45444;4828;Itapu_ECO;1,10953
45444;1123;Jaçanã;0,94619
45444;147;Jacuípe;0,66636
45444;743;Jacutinga;2,49991
45444;150;Janduí;0,56683
45444;148;Jequiá;1,43531
45444;2285;Jiribatuba;0,83017
45444;702;João de Barro;1,38803
45444;153;Juazeiro;0,64391
45444;152;Jubarte;0,93949
45444;983;Juriti;2,49991
45444;154;Lagoa Aroeira;2,49991
45444;162;Lagoa do Paulo;1,69213
45444;483;Lagoa do Paulo Norte;1,35645
45444;673;Lagoa do Paulo Sul;0,54294
45444;161;Lagoa Parda;0,97859
45444;165;Lagoa Parda Norte;0,61022
45444;168;Lagoa Suruaca;0,8815
45444;159;Lamarão;0,81862
45444;1746;Lapa;0,66706
45444;157;Leodório;1,15372
45444;167;Leste de Poço Xavier;0,90497
45444;169;Leste do Urucu;0,64319
45444;158;Linguado;0,78515
45444;171;Livramento;1,02965
45444;160;Lorena;0,92516
45444;4552;Maçarico;0,67319
45444;174;Macau;1,31768
45444;4702;Mãe-da-Lua;1,1676
45444;185;Malombê;1,08852
45444;190;Manati;0,5308
45444;178;Mandacaru;1,07832
45444;4876;Manjuba;1,02659
45444;172;Marimbá;1,13329
45444;196;Marlim;0,98357
45444;187;Marlim Leste;1,07902
45444;188;Marlim Sul;0,94856
45444;195;Massapê;0,79073
45444;197;Massuí;0,83266
45444;184;Mata de São João;0,69661
45444;181;Mato Grosso;0,71999
45444;4684;Mero;0,53247
45444;381;Mexilhão;0,61601
45444;180;Miranga;0,82234
45444;183;Miranga Norte;0,84603
45444;175;Monte Alegre;0,46128
45444;192;Mossoró;2,49991
45444;4852;Muriqui;2,49991
45444;4718;Murucututu;0,73294
45444;4740;Nordeste de Sapinhoá;1,02521
45444;4741;Noroeste de Sapinhoá;1,02521
45444;4654;Norte de Berbigão;0,81714
45444;202;Norte de Fazenda Caruaçu;0,72915
45444;4658;Norte de Sururu;0,81714
45444;4647;Oeste de Atapu;0,69821
45444;206;Oeste de Ubarana;0,6328
45444;657;Ostra;0,92835
45444;4696;PA-1GALP42RN_POT-T-743;0,47602
45444;4862;PA-1POT1RN_POT-T-702;2,49991
45444;217;Pajeú;0,57131
45444;219;Pampo;0,78515
45444;705;Papa-Terra;0,71098
45444;4689;Paramirim do Vencimento;2,49991
45444;1645;Pardal;0,92516
45444;215;Pargo;1,15397
45444;208;Paru;0,76626
45444;3885;Patativa;0,90497
45444;4593;Paturi;0,67319
45444;221;Pedra Sentada;1,32139
45444;212;Pedrinhas;1,10042
45444;695;Peregrino;1,04426
45444;1144;Periquito;0,53886
45444;4742;Periquito Nordeste;0,54664
45444;4720;Periquito Norte;0,61052
45444;214;Peroá;0,59239
45444;213;Pescada;1,00411
45444;4805;Piaçabuçu;2,49991
45444;216;Pilar;0,78475
45444;658;Pintassilgo;2,49991
45444;222;Piraúna;1,15252
45444;4579;Pitangola;1,04426
45444;223;Poço Verde;2,49991
45444;583;Polvo;1,62175
45444;220;Ponta do Mel;1,3362
45444;210;Porto Carão;2,49991
45444;226;Quererá;0,70934
45444;2785;Rabo Branco;0,97841
45444;232;Redonda;2,49991
45444;242;Remanso;0,72646
45444;234;Riacho da Forquilha;1,05124
45444;245;Riacho Ouricuri;1,69685
45444;255;Riacho São Pedro;0,73247
45444;243;Riachuelo;1,10297
45444;229;Rio do Bu;1,3007
45444;4125;Rio do Carmo;2,49991
45444;246;Rio dos Ovos;1,24094
45444;2425;Rio Ipiranga;0,91821
45444;235;Rio Itariri;1,74073
45444;236;Rio Itaúnas;0,58044
45444;4710;Rio Mariricu;0,72613
45444;241;Rio Mossoró;2,00952
45444;256;Rio Subaúma;1,68832
45444;257;Rio Urucu;0,68927
45444;1303;Rolinha;1,59364
45444;244;Roncador;0,86147
45444;263;Sabiá;0,54512
45444;3705;Sabiá Bico-de-Osso;0,51099
45444;3465;Sabiá da Mata;0,53668
45444;267;Salina Cristal;0,47369
45444;2085;Sanhaçu;0,80992
45444;261;Santana;1,04819
45444;269;São Domingos;1,62051
45444;4695;São João;2,49991
45444;2885;São Mateus Leste;0,73236
45444;284;São Pedro;0,65047
