competencia;caixa;municipio;estado;royalties minimos;royalties excedentes
45778;45839;conceicao da feira-ba;ba;151,77;0
45778;45839;conceicao do almeida-ba;ba;140,09;0
45778;45839;conceicao do coite-ba;ba;192,63;0
45778;45839;conceicao do jacuipe-ba;ba;163,44;0
45778;45839;coracao de maria-ba;ba;151,77;0
45778;45839;coronel joao sa-ba;ba;140,09;0
45778;45839;cravolandia-ba;ba;116,74;0
45778;45839;crisopolis-ba;ba;151,77;0
45778;45839;cruz das almas-ba;ba;192,63;0
45778;45839;dario meira-ba;ba;128,42;0
45778;45839;dias d'avila-ba;ba;534017,38;0
45778;45839;dom macedo costa-ba;ba;116,74;0
45778;45839;elisio medrado-ba;ba;116,74;0
45778;45839;encruzilhada-ba;ba;151,77;0
45778;45839;entre rios-ba;ba;694866,98;186932,5
45778;45839;esplanada-ba;ba;563928,37;227948,65
45778;45839;euclides da cunha-ba;ba;192,63;0
45778;45839;eunapolis-ba;ba;454484,32;8690,47
45778;45839;fatima-ba;ba;140,09;0
45778;45839;feira de santana-ba;ba;233,49;0
45778;45839;firmino alves-ba;ba;116,74;0
45778;45839;floresta azul-ba;ba;122,58;0
45778;45839;gandu-ba;ba;525635,89;0
45778;45839;gaviao-ba;ba;116,74;0
45778;45839;gloria-ba;ba;134,26;0
45778;45839;gongogi-ba;ba;529444,25;0
45778;45839;governador mangabeira-ba;ba;145,93;0
45778;45839;guaratinga-ba;ba;151,77;0
45778;45839;heliopolis-ba;ba;128,42;0
45778;45839;iacu-ba;ba;157,6;0
45778;45839;ibicarai-ba;ba;157,6;0
45778;45839;ibicui-ba;ba;134,26;0
45778;45839;ibiquera-ba;ba;116,74;0
45778;45839;ibirapitanga-ba;ba;151,77;0
45778;45839;ibirapua-ba;ba;116,74;0
45778;45839;ibirataia-ba;ba;517968,67;0
45778;45839;ichu-ba;ba;116,74;0
45778;45839;igrapiuna-ba;ba;128,42;0
45778;45839;iguai-ba;ba;157,6;0
45778;45839;ilheus-ba;ba;233,49;0
45778;45839;inhambupe-ba;ba;236,58;31,34
45778;45839;ipecaeta-ba;ba;134,26;0
45778;45839;ipiau-ba;ba;509178,86;0
45778;45839;ipira-ba;ba;192,63;0
45778;45839;irajuba-ba;ba;116,74;0
45778;45839;irara-ba;ba;157,6;0
45778;45839;itabela-ba;ba;529059,05;0
45778;45839;itaberaba-ba;ba;192,63;0
45778;45839;itabuna-ba;ba;487359,94;4584,16
45778;45839;itacare-ba;ba;157,6;0
45778;45839;itagi-ba;ba;537884,7;0
45778;45839;itagiba-ba;ba;134,26;0
45778;45839;itagimirim-ba;ba;116,74;0
45778;45839;itaju do colonia-ba;ba;116,74;0
45778;45839;itajuipe-ba;ba;532795,5;0
45778;45839;itamaraju-ba;ba;528640,61;0
45778;45839;itamari-ba;ba;116,74;0
45778;45839;itambe-ba;ba;151,77;0
45778;45839;itanagra-ba;ba;526160,56;18278,76
45778;45839;itanhem-ba;ba;151,77;0
45778;45839;itaparica-ba;ba;3344889,58;344281,92
45778;45839;itape-ba;ba;122,58;0
45778;45839;itapebi-ba;ba;528603,82;0
45778;45839;itapetinga-ba;ba;198,47;0
45778;45839;itapicuru-ba;ba;169,28;0
45778;45839;itapitanga-ba;ba;535691,31;0
45778;45839;itaquara-ba;ba;116,74;0
45778;45839;itarantim-ba;ba;145,93;0
45778;45839;itatim-ba;ba;134,26;0
45778;45839;itirucu-ba;ba;128,42;0
45778;45839;itiuba-ba;ba;175,12;0
45778;45839;itororo-ba;ba;145,93;0
45778;45839;itubera-ba;ba;157,6;0
45778;45839;jacobina-ba;ba;204,3;0
45778;45839;jaguaquara-ba;ba;186,79;0
45778;45839;jaguaripe-ba;ba;492213,51;0
45778;45839;jandaira-ba;ba;519797,92;0
45778;45839;jequie-ba;ba;233,49;0
45778;45839;jeremoabo-ba;ba;175,12;0
45778;45839;jiquirica-ba;ba;134,26;0
45778;45839;jitauna-ba;ba;134,26;0
45778;45839;jucurucu-ba;ba;122,58;0
45778;45839;jussari-ba;ba;547759,68;0
45778;45839;lafaiete coutinho-ba;ba;116,74;0
45778;45839;laje-ba;ba;520996,41;0
45778;45839;lajedao-ba;ba;116,74;0
45778;45839;lajedinho-ba;ba;116,74;0
45778;45839;lajedo do tabocal-ba;ba;116,74;0
45778;45839;lamarao-ba;ba;116,74;0
45778;45839;lauro de freitas-ba;ba;233,49;0
45778;45839;macajuba-ba;ba;122,58;0
45778;45839;macarani-ba;ba;140,09;0
45778;45839;madre de deus-ba;ba;206806,87;960491,39
45778;45839;maiquinique-ba;ba;116,74;0
45778;45839;mairi-ba;ba;145,93;0
45778;45839;manoel vitorino-ba;ba;134,26;0
45778;45839;maracas-ba;ba;157,6;0
45778;45839;maragogipe-ba;ba;495871,87;0
45778;45839;marau-ba;ba;145,93;0
45778;45839;marcionilio souza-ba;ba;122,58;0
45778;45839;mascote-ba;ba;519758,08;0
45778;45839;mata de sao joao-ba;ba;647776,83;99743,84
45778;45839;medeiros neto-ba;ba;151,77;0
45778;45839;miguel calmon-ba;ba;157,6;0
45778;45839;milagres-ba;ba;122,58;0
45778;45839;mirante-ba;ba;122,58;0
45778;45839;monte santo-ba;ba;186,79;0
45778;45839;mucuri-ba;ba;453321,89;13614,56
45778;45839;mundo novo-ba;ba;157,6;0
45778;45839;muniz ferreira-ba;ba;525877,04;0
45778;45839;muritiba-ba;ba;163,44;0
45778;45839;mutuipe-ba;ba;151,77;0
45778;45839;nazare-ba;ba;525171,8;0
45778;45839;nilo pecanha-ba;ba;128,42;0
45778;45839;nordestina-ba;ba;128,42;0
45778;45839;nova canaa-ba;ba;140,09;0
45778;45839;nova fatima-ba;ba;116,74;0
45778;45839;nova ibia-ba;ba;545294,98;0
45778;45839;nova itarana-ba;ba;116,74;0
45778;45839;nova soure-ba;ba;538572,41;0
45778;45839;nova vicosa-ba;ba;530823,44;0
45778;45839;novo triunfo-ba;ba;134,26;0
45778;45839;olindina-ba;ba;157,6;0
45778;45839;ouricangas-ba;ba;522471,55;1562,94
45778;45839;ourolandia-ba;ba;140,09;0
45778;45839;paripiranga-ba;ba;157,6;0
45778;45839;pau brasil-ba;ba;122,58;0
45778;45839;paulo afonso-ba;ba;215,98;0
45778;45839;pe de serra-ba;ba;128,42;0
45778;45839;pedrao-ba;ba;116,74;0
45778;45839;pedro alexandre-ba;ba;140,09;0
45778;45839;pintadas-ba;ba;122,58;0
45778;45839;pirai do norte-ba;ba;116,74;0
45778;45839;piritiba-ba;ba;151,77;0
45778;45839;planaltino-ba;ba;116,74;0
45778;45839;planalto-ba;ba;157,6;0
45778;45839;pocoes-ba;ba;180,95;0
45778;45839;pojuca-ba;ba;4961281,34;796403,76
45778;45839;porto seguro-ba;ba;221,82;0
45778;45839;potiragua-ba;ba;116,74;0
45778;45839;prado-ba;ba;157,6;0
45778;45839;presidente tancredo neves-ba;ba;520861,09;0
45778;45839;queimadas-ba;ba;157,6;0
45778;45839;quijingue-ba;ba;157,6;0
45778;45839;quixabeira-ba;ba;116,74;0
45778;45839;rafael jambeiro-ba;ba;151,77;0
45778;45839;retirolandia-ba;ba;128,42;0
45778;45839;riachao do jacuipe-ba;ba;169,28;0
45778;45839;ribeira do amparo-ba;ba;134,26;0
45778;45839;ribeira do pombal-ba;ba;180,95;0
45778;45839;ribeirao do largo-ba;ba;116,74;0
45778;45839;rio real-ba;ba;175,12;0
45778;45839;ruy barbosa-ba;ba;163,44;0
45778;45839;salinas da margarida-ba;ba;485447,99;344157,2
45778;45839;salvador-ba;ba;7863,45;344154,47
45778;45839;santa barbara-ba;ba;145,93;0
45778;45839;santa brigida-ba;ba;134,26;0
45778;45839;santa cruz cabralia-ba;ba;157,6;0
45778;45839;santa cruz da vitoria-ba;ba;116,74;0
45778;45839;santa ines-ba;ba;122,58;0
45778;45839;santa luzia-ba;ba;128,42;0
45778;45839;santa teresinha-ba;ba;116,74;0
45778;45839;santaluz-ba;ba;169,28;0
45778;45839;santanopolis-ba;ba;116,74;0
45778;45839;santo amaro-ba;ba;495837,71;344157,2
45778;45839;santo antonio de jesus-ba;ba;210,14;0
45778;45839;santo estevao-ba;ba;180,95;0
45778;45839;sao domingos-ba;ba;116,74;0
45778;45839;sao felipe-ba;ba;151,77;0
45778;45839;sao felix-ba;ba;134,26;0
45778;45839;sao francisco do conde-ba;ba;206806,87;441048,65
45778;45839;sao goncalo dos campos-ba;ba;169,28;0
45778;45839;sao jose da vitoria-ba;ba;116,74;0
45778;45839;sao jose do jacuipe-ba;ba;122,58;0
45778;45839;sao miguel das matas-ba;ba;122,58;0
45778;45839;sao sebastiao do passe-ba;ba;730549,59;175833,02
45778;45839;sapeacu-ba;ba;140,09;0
45778;45839;satiro dias-ba;ba;1309539,06;46
45778;45839;saubara-ba;ba;0;317377,87
45778;45839;serra preta-ba;ba;134,26;0
45778;45839;serrinha-ba;ba;204,3;0
45778;45839;serrolandia-ba;ba;128,42;0
45778;45839;simoes filho-ba;ba;453751,13;305,35
45778;45839;sitio do quinto-ba;ba;128,42;0
45778;45839;tanquinho-ba;ba;116,74;0
45778;45839;taperoa-ba;ba;145,93;0
45778;45839;tapiramuta-ba;ba;140,09;0
45778;45839;teixeira de freitas-ba;ba;227,65;0
45778;45839;teodoro sampaio-ba;ba;477707,99;13,42
45778;45839;teofilandia-ba;ba;151,77;0
45778;45839;teolandia-ba;ba;230,65;0
45778;45839;terra nova-ba;ba;128,42;0
45778;45839;tucano-ba;ba;186,79;0
45778;45839;uaua-ba;ba;157,6;0
45778;45839;ubaira-ba;ba;145,93;0
45778;45839;ubaitaba-ba;ba;151,77;0
45778;45839;ubata-ba;ba;157,6;0
45778;45839;una-ba;ba;157,6;0
45778;45839;urucuca-ba;ba;145,93;0
45778;45839;valenca-ba;ba;520483,88;0
45778;45839;valente-ba;ba;157,6;0
45778;45839;varzea da roca-ba;ba;128,42;0
45778;45839;varzea do poco-ba;ba;116,74;0
45778;45839;varzea nova-ba;ba;128,42;0
45778;45839;varzedo-ba;ba;116,74;0
45778;45839;vera cruz-ba;ba;489138,97;19,14
45778;45839;vereda-ba;ba;116,74;0
45778;45839;vitoria da conquista-ba;ba;233,49;0
45778;45839;wenceslau guimaraes-ba;ba;526825,66;0
45778;45839;aquiraz-ce;ce;0;34779,33
45778;45839;aracati-ce;ce;259527,49;27658,7
45778;45839;caucaia-ce;ce;482225,55;43997,63
45778;45839;fortaleza-ce;ce;198696,79;43131,74
45778;45839;horizonte-ce;ce;487955,76;4,15
45778;45839;icapui-ce;ce;513984,63;13075,47
45778;45839;itapipoca-ce;ce;320,19;0
45778;45839;itarema-ce;ce;490464,71;0
45778;45839;jaguaruana-ce;ce;536553,31;7459,64
45778;45839;maracanau-ce;ce;219104,6;2163,98
45778;45839;pacajus-ce;ce;22,75;0
45778;45839;pacatuba-ce;ce;528070,3;0
45778;45839;paracuru-ce;ce;500463,22;0
45778;45839;trairi-ce;ce;488784,35;0
45778;45839;afonso claudio-es;es;176645,32;0
45778;45839;agua doce do norte-es;es;132483,99;0
45778;45839;aguia branca-es;es;126175,24;0
45778;45839;alegre-es;es;176645,32;0
45778;45839;alfredo chaves-es;es;138792,75;0
45778;45839;alto rio novo-es;es;126175,24;0
45778;45839;anchieta-es;es;216267,44;642240,24
45778;45839;apiaca-es;es;126175,24;0
45778;45839;aracruz-es;es;1484817,43;398467,59
45778;45839;atilio vivacqua-es;es;126175,24;0
45778;45839;baixo guandu-es;es;176645,32;0
45778;45839;barra de sao francisco-es;es;195533,77;0
45778;45839;boa esperanca-es;es;145063,66;0
45778;45839;bom jesus do norte-es;es;126175,24;0
45778;45839;brejetuba-es;es;132483,99;0
45778;45839;cachoeiro de itapemirim-es;es;250764,81;0
45778;45839;cariacica-es;es;789546,6;0
45778;45839;castelo-es;es;182954,09;0
45778;45839;colatina-es;es;233424,18;0
45778;45839;conceicao da barra-es;es;179871,88;32755,13
45778;45839;conceicao do castelo-es;es;132483,99;0
45778;45839;divino de sao lourenco-es;es;126175,24;0
45778;45839;domingos martins-es;es;176645,32;0
45778;45839;dores do rio preto-es;es;126175,24;0
45778;45839;ecoporanga-es;es;164027,8;0
45778;45839;fundao-es;es;704824,34;65888,7
45778;45839;governador lindenberg-es;es;132446,15;0
45778;45839;guacui-es;es;170336,57;0
45778;45839;guarapari-es;es;771838,99;0
45778;45839;ibatiba-es;es;163989,96;0
45778;45839;ibiracu-es;es;132483,99;0
45778;45839;ibitirama-es;es;126175,24;0
45778;45839;iconha-es;es;138754,91;0
45778;45839;irupi-es;es;132483,99;0
45778;45839;itaguacu-es;es;145063,66;0
45778;45839;itapemirim-es;es;1263782,86;7686557,99
45778;45839;itarana-es;es;132483,99;0
45778;45839;iuna-es;es;170336,57;0
45778;45839;jaguare-es;es;971727,85;155734,78
45778;45839;jeronimo monteiro-es;es;132483,99;0
45778;45839;joao neiva-es;es;145101,51;0
45778;45839;laranja da terra-es;es;132483,99;0
45778;45839;linhares-es;es;4702122,38;966572,55
45778;45839;mantenopolis-es;es;138754,91;0
45778;45839;marataizes-es;es;1368726,82;8753864,37
45778;45839;marechal floriano-es;es;145063,66;0
45778;45839;marilandia-es;es;132483,99;0
45778;45839;mimoso do sul-es;es;170336,57;0
45778;45839;montanha-es;es;151410,27;0
45778;45839;mucurici-es;es;126175,24;0
45778;45839;muniz freire-es;es;157719,05;0
45778;45839;muqui-es;es;145063,66;0
45778;45839;nova venecia-es;es;195571,61;0
45778;45839;pancas-es;es;163989,96;0
45778;45839;pedro canario-es;es;701223,93;0
45778;45839;pinheiros-es;es;164027,8;0
45778;45839;piuma-es;es;1255151,89;648942,85
45778;45839;ponto belo-es;es;126175,24;0
45778;45839;presidente kennedy-es;es;1126986,28;9429818,08
45778;45839;rio bananal-es;es;151410,27;0
45778;45839;rio novo do sul-es;es;132483,99;0
45778;45839;santa leopoldina-es;es;138792,75;0
45778;45839;santa maria de jetiba-es;es;182916,25;0
45778;45839;santa teresa-es;es;164027,8;0
45778;45839;sao domingos do norte-es;es;126175,24;0
45778;45839;sao gabriel da palha-es;es;176645,32;0
45778;45839;sao jose do calcado-es;es;132483,99;0
45778;45839;sao mateus-es;es;387054,57;142848,9
45778;45839;sao roque do canaa-es;es;132483,99;0
45778;45839;serra-es;es;1632427,69;167758,95
45778;45839;sooretama-es;es;701329,63;0
45778;45839;vargem alta-es;es;157681,21;0
45778;45839;venda nova do imigrante-es;es;163989,96;0
45778;45839;viana-es;es;618872,41;695,67
45778;45839;vila pavao-es;es;126175,24;0
45778;45839;vila valerio-es;es;138792,75;0
45778;45839;vila velha-es;es;1188168,97;0
45778;45839;vitoria-es;es;1603415,91;71998,84
45778;45839;bacabal-ma;ma;47600,7;35700,53
45778;45839;barreirinhas-ma;ma;537055,94;0
45778;45839;bernardo do mearim-ma;ma;650872,99;140852,48
45778;45839;bom lugar-ma;ma;21135,31;15851,48
45778;45839;capinzal do norte-ma;ma;512320,03;17519,14
45778;45839;fortuna-ma;ma;11404,49;4276,68
45778;45839;lima campos-ma;ma;643631,59;147636,79
45778;45839;pedreiras-ma;ma;588031,5;54929,83
45778;45839;pocao de pedras-ma;ma;20385,17;15288,88
45778;45839;primeira cruz-ma;ma;539046,04;368,56
45778;45839;santo amaro do maranhao-ma;ma;307,97;0,29
45778;45839;santo antonio dos lopes-ma;ma;545641,8;298782,38
45778;45839;sao domingos do maranhao-ma;ma;535716,17;0
45778;45839;sao luis gonzaga do maranhao-ma;ma;2046,5;1534,87
45778;45839;trizidela do vale-ma;ma;580471,93;69156,34
45778;45839;alfredo vasconcelos-mg;mg;534176,07;0
45778;45839;barbacena-mg;mg;420121,86;482,29
45778;45839;belmiro braga-mg;mg;533240,01;0
45778;45839;belo oriente-mg;mg;537060,29;0
45778;45839;betim-mg;mg;451565,03;44759,92
45778;45839;brumadinho-mg;mg;444149,25;3485,96
45778;45839;carandai-mg;mg;513403,08;0
45778;45839;confins-mg;mg;537196,13;0
45778;45839;congonhas-mg;mg;538414,81;0
45778;45839;coronel fabriciano-mg;mg;538414,81;0
45778;45839;ewbank da camara-mg;mg;108,09;0
45778;45839;ibirite-mg;mg;531021,14;0
45778;45839;ipatinga-mg;mg;537301,83;0
45778;45839;itabirito-mg;mg;538414,81;0
45778;45839;jacutinga-mg;mg;519601,58;0
45778;45839;jeceaba-mg;mg;538414,81;0
45778;45839;juiz de fora-mg;mg;446696,88;5065,18
45778;45839;nazareno-mg;mg;538414,81;0
45778;45839;ouro branco-mg;mg;536824,98;0
45778;45839;pequi-mg;mg;538414,81;0
45778;45839;queluzita-mg;mg;499032,8;0
45778;45839;ressaquinha-mg;mg;530347,56;0
45778;45839;rio piracicaba-mg;mg;538414,81;0
45778;45839;santa luzia-mg;mg;546441,96;0
45778;45839;santana do paraiso-mg;mg;537035,9;0
45778;45839;santos dumont-mg;mg;538014,09;0
45778;45839;sao bras do suacui-mg;mg;419535,94;57908,4
45778;45839;sao jose da lapa-mg;mg;534603,12;0
45778;45839;vespasiano-mg;mg;538414,81;0
45778;45839;tres lagoas-ms;ms;492855,02;17984,55
45778;45839;afua-pa;pa;0;2258,17
45778;45839;alenquer-pa;pa;0;2258,17
45778;45839;almeirim-pa;pa;0;2258,17
45778;45839;anajas-pa;pa;0;2258,17
45778;45839;breves-pa;pa;0;2258,17
45778;45839;chaves-pa;pa;0;2258,17
45778;45839;curua-pa;pa;0;2258,17
45778;45839;faro-pa;pa;0;2086,71
45778;45839;gurupa-pa;pa;0;2258,17
45778;45839;juruti-pa;pa;0;2258,17
45778;45839;melgaco-pa;pa;0;2258,17
45778;45839;monte alegre-pa;pa;0;2258,17
45778;45839;obidos-pa;pa;0;2258,17
45778;45839;porto de moz-pa;pa;0;2258,17
45778;45839;prainha-pa;pa;0;2258,17
45778;45839;santarem-pa;pa;0;2258,17
45778;45839;terra santa-pa;pa;0;2258,17
45778;45839;alhandra-pb;pb;304118,05;0
45778;45839;bayeux-pb;pb;509524,01;0
45778;45839;caldas brandao-pb;pb;514661,6;0
45778;45839;campina grande-pb;pb;538414,81;0
45778;45839;inga-pb;pb;515113,66;0
45778;45839;jacarau-pb;pb;514848,76;0
45778;45839;mamanguape-pb;pb;416517,08;176,61
45778;45839;pedras de fogo-pb;pb;448927,99;32,66
45778;45839;remigio-pb;pb;538414,81;0
45778;45839;santa rita-pb;pb;360022,02;13205
45778;45839;sao miguel de taipu-pb;pb;519483,9;0
45778;45839;abreu e lima-pe;pe;452763;14500,45
45778;45839;belo jardim-pe;pe;538278,9;0
45778;45839;cabo de santo agostinho-pe;pe;279687,64;702000,89
45778;45839;goiana-pe;pe;198696,79;11206,85
45778;45839;gravata-pe;pe;538414,81;0
45778;45839;igarassu-pe;pe;458690,54;10961,94
45778;45839;ipojuca-pe;pe;442173,49;912366,4
45778;45839;itambe-pe;pe;17408,26;0
45778;45839;itaquitinga-pe;pe;260812,82;0
45778;45839;jaboatao dos guararapes-pe;pe;471786,65;21939,55
45778;45839;moreno-pe;pe;485560,07;0
45778;45839;recife-pe;pe;352,31;0
45778;45839;sao lourenco da mata-pe;pe;433417,65;21394,87
45778;45839;sirinhaem-pe;pe;2,77;671631,15
45778;45839;tacaimbo-pe;pe;538158,64;0
45778;45839;vitoria de santo antao-pe;pe;22296,49;0
45778;45839;araucaria-pr;pr;506728,33;4800822,04
45778;45839;campo largo-pr;pr;491933,11;6229,73
45778;45839;guaratuba-pr;pr;508556,79;0
45778;45839;pitanga-pr;pr;61703,68;613,15
45778;45839;sao mateus do sul-pr;pr;658376,05;837187,54
45778;45839;angra dos reis-rj;rj;11592228,18;5562707,23
45778;45839;aperibe-rj;rj;1797991,9;0
45778;45839;araruama-rj;rj;12542275;65394611,32
45778;45839;areal-rj;rj;1762006,84;0
45778;45839;armacao dos buzios-rj;rj;8579586,73;8922878,34
45778;45839;arraial do cabo-rj;rj;9048197,91;56172272,1
45778;45839;barra do pirai-rj;rj;3546720,8;0
45778;45839;barra mansa-rj;rj;3554414,53;20723,6
45778;45839;belford roxo-rj;rj;3428173,65;0
45778;45839;bom jardim-rj;rj;2312217,94;0
45778;45839;bom jesus do itabapoana-rj;rj;2485425,89;0
45778;45839;cabo frio-rj;rj;13548078,15;15865890,63
45778;45839;cachoeiras de macacu-rj;rj;13674493,98;0
45778;45839;cambuci-rj;rj;1971199,82;0
45778;45839;campos dos goytacazes-rj;rj;13576713,55;38903757,25
45778;45839;cantagalo-rj;rj;2142608,52;0
45778;45839;carapebus-rj;rj;7678809,3;4163035,09
45778;45839;cardoso moreira-rj;rj;1885495,5;0
45778;45839;carmo-rj;rj;2055104,91;0
45778;45839;casimiro de abreu-rj;rj;9949197,23;6827292,63
45778;45839;comendador levy gasparian-rj;rj;1678101,75;0
45778;45839;conceicao de macabu-rj;rj;2226513,62;0
45778;45839;cordeiro-rj;rj;2226513,62;0
45778;45839;duas barras-rj;rj;1799791,16;0
45778;45839;duque de caxias-rj;rj;13176721,68;730259,03
45778;45839;engenheiro paulo de frontin-rj;rj;1885495,5;0
45778;45839;guapimirim-rj;rj;14115389,56;535121,77
45778;45839;iguaba grande-rj;rj;2222915,11;13657049,16
45778;45839;itaborai-rj;rj;13159752,3;1337943,47
45778;45839;itaguai-rj;rj;11715358,61;803,42
45778;45839;italva-rj;rj;1969400,57;0
45778;45839;itaocara-rj;rj;2228312,87;0
45778;45839;itaperuna-rj;rj;3085356,26;0
45778;45839;itatiaia-rj;rj;2349342,44;0
45778;45839;japeri-rj;rj;3251408,75;337018,71
45778;45839;laje do muriae-rj;rj;1714086,81;0
45778;45839;macae-rj;rj;108707848,7;4780550,49
45778;45839;macuco-rj;rj;1714086,81;0
45778;45839;mage-rj;rj;15822471,63;468924,78
45778;45839;mangaratiba-rj;rj;10002427,43;1382572,9
45778;45839;marica-rj;rj;12028440,04;190796122,9
45778;45839;mendes-rj;rj;2056904,17;0
45778;45839;mesquita-rj;rj;3428173,65;0
45778;45839;miguel pereira-rj;rj;2346757,87;0
45778;45839;miracema-rj;rj;2314017,19;0
45778;45839;natividade-rj;rj;1971199,82;0
45778;45839;nilopolis-rj;rj;3428173,65;0
45778;45839;niteroi-rj;rj;13582527,29;61605215,64
45778;45839;nova friburgo-rj;rj;3428173,65;0
45778;45839;nova iguacu-rj;rj;3481312;0
45778;45839;paracambi-rj;rj;3081826,81;1216,56
45778;45839;paraiba do sul-rj;rj;3139472,53;0
45778;45839;parati-rj;rj;9446420,67;5743478,52
45778;45839;paty do alferes-rj;rj;2860793,55;0
45778;45839;petropolis-rj;rj;3428173,65;0
45778;45839;pinheiral-rj;rj;2713634,07;0
45778;45839;pirai-rj;rj;2428325,69;12046,36
45778;45839;porciuncula-rj;rj;2055104,91;0
45778;45839;porto real-rj;rj;2505810,78;0
45778;45839;quatis-rj;rj;1845911,93;0
45778;45839;queimados-rj;rj;3340670,04;0
45778;45839;quissama-rj;rj;8947764,87;8412568,15
45778;45839;resende-rj;rj;3604081,56;39421,44
45778;45839;rio bonito-rj;rj;2742538,9;0
45778;45839;rio claro-rj;rj;2013722,09;5889377,75
45778;45839;rio das flores-rj;rj;2152384,21;2091,83
45778;45839;rio das ostras-rj;rj;12003608,18;4875569,86
45778;45839;rio de janeiro-rj;rj;12543144,45;11846405,77
45778;45839;santa maria madalena-rj;rj;1799791,16;0
45778;45839;santo antonio de padua-rj;rj;2655035,31;0
45778;45839;sao fidelis-rj;rj;2571130,22;0
45778;45839;sao francisco de itabapoana-rj;rj;2656834,57;3668744,35
45778;45839;sao goncalo-rj;rj;3428173,65;468924,78
45778;45839;sao joao da barra-rj;rj;9954695,8;9831724,44
45778;45839;sao joao de meriti-rj;rj;3428173,65;0
45778;45839;sao jose de uba-rj;rj;1714086,81;0
45778;45839;sao jose do vale do rio preto-rj;rj;2226513,62;0
45778;45839;sao pedro da aldeia-rj;rj;3079958,5;307,41
45778;45839;sao sebastiao do alto-rj;rj;1714086,81;0
45778;45839;sapucaia-rj;rj;2013722,09;0
45778;45839;saquarema-rj;rj;11567469,99;158622398,5
45778;45839;seropedica-rj;rj;3536267,49;0
45778;45839;silva jardim-rj;rj;11120691,42;0
45778;45839;sumidouro-rj;rj;1971199,82;0
45778;45839;tangua-rj;rj;2397922,27;0
45778;45839;teresopolis-rj;rj;3426118,22;0
45778;45839;trajano de morais-rj;rj;1799791,16;0
45778;45839;tres rios-rj;rj;3472394,24;0
45778;45839;valenca-rj;rj;2852772,98;0
45778;45839;varre-sai-rj;rj;1714086,81;0
45778;45839;vassouras-rj;rj;3031155,48;0
45778;45839;volta redonda-rj;rj;3519219,72;2704,64
45778;45839;acari-rn;rn;574,35;0
45778;45839;acu-rn;rn;1144642,1;409924,01
45778;45839;afonso bezerra-rn;rn;513757,85;3,32
45778;45839;agua nova-rn;rn;547;0
45778;45839;alexandria-rn;rn;601,7;0
45778;45839;almino afonso-rn;rn;547;0
45778;45839;alto do rodrigues-rn;rn;1993051,44;114164,29
45778;45839;antonio martins-rn;rn;547;0
45778;45839;apodi-rn;rn;670173,86;61980,5
45778;45839;areia branca-rn;rn;820236,92;290795,67
45778;45839;augusto severo-rn;rn;547;0
45778;45839;barauna-rn;rn;812,99;0
45778;45839;caico-rn;rn;902,55;0
45778;45839;caraubas-rn;rn;243296,4;56266,77
45778;45839;carnauba dos dantas-rn;rn;547;0
45778;45839;carnaubais-rn;rn;554500,58;63752,34
45778;45839;cerro cora-rn;rn;574,35;0
45778;45839;coronel joao pessoa-rn;rn;547;0
45778;45839;cruzeta-rn;rn;547;0
45778;45839;currais novos-rn;rn;847,85;0
45778;45839;doutor severiano-rn;rn;547;0
45778;45839;encanto-rn;rn;547;0
45778;45839;equador-rn;rn;547;0
45778;45839;felipe guerra-rn;rn;2166580,63;42413,78
45778;45839;florania-rn;rn;547;0
45778;45839;francisco dantas-rn;rn;547;0
45778;45839;frutuoso gomes-rn;rn;547;0
45778;45839;galinhos-rn;rn;516368,79;7368,37
45778;45839;goianinha-rn;rn;261437,11;0,22
45778;45839;governador dix-sept rosado-rn;rn;735766,46;71945,25
45778;45839;grossos-rn;rn;7101125,08;0
45778;45839;guamare-rn;rn;206806,87;104487
45778;45839;ielmo marinho-rn;rn;594884,01;0
45778;45839;ipanguacu-rn;rn;601,7;0
45778;45839;ipueira-rn;rn;547;0
45778;45839;itaja-rn;rn;547;0
45778;45839;itau-rn;rn;547;0
45778;45839;jandaira-rn;rn;526806,61;0
45778;45839;janduis-rn;rn;547;0
45778;45839;jardim de piranhas-rn;rn;601,7;0
45778;45839;jardim do serido-rn;rn;601,7;0
45778;45839;joao camara-rn;rn;533240,01;0
45778;45839;joao dias-rn;rn;547;0
45778;45839;jose da penha-rn;rn;547;0
45778;45839;jucurutu-rn;rn;656,4;0
45778;45839;lagoa nova-rn;rn;601,7;0
45778;45839;lucrecia-rn;rn;547;0
45778;45839;luis gomes-rn;rn;547;0
45778;45839;macaiba-rn;rn;206806,87;3390,95
45778;45839;macau-rn;rn;206806,87;120547,1
45778;45839;major sales-rn;rn;547;0
45778;45839;marcelino vieira-rn;rn;547;0
45778;45839;martins-rn;rn;547;0
45778;45839;messias targino-rn;rn;547;0
45778;45839;monte alegre-rn;rn;1030,98;0
45778;45839;mossoro-rn;rn;1097086,49;573025,43
45778;45839;olho d'agua do borges-rn;rn;547;0
45778;45839;ouro branco-rn;rn;547;0
45778;45839;parana-rn;rn;547;0
45778;45839;parau-rn;rn;547;0
45778;45839;parelhas-rn;rn;711,1;0
45778;45839;patu-rn;rn;574,35;0
45778;45839;pau dos ferros-rn;rn;738,45;0
45778;45839;pedro avelino-rn;rn;547;0
45778;45839;pedro velho-rn;rn;519708,71;0
45778;45839;pendencias-rn;rn;220858,63;103252,73
45778;45839;piloes-rn;rn;547;0
45778;45839;portalegre-rn;rn;547;0
