data;código do campo;campo;corrente;preço;;
45809;682;Tambuatá;Búzios;2344,1721;;
45809;4863;Tanatau;-1;2317,1915;;
45809;803;Tangará;Baiano Mistura;2368,2712;;
45809;4245;Tapiranga Norte;Rio Ventura;2344,6396;;
45809;293;Taquipe;Baiano Mistura;2368,2712;;
45809;289;Tartaruga;Tartaruga;2434,3797;;
45809;3645;Tartaruga Verde;Tartaruga Verde;2326,4746;;
45809;4747;Tartaruga Verde Sudoeste;Tartaruga Verde;2326,4746;;
45809;1925;Tico-Tico;-1;2392,9877;;
45809;3866;Tiê;Tiê;2369,0701;;
45809;1383;Tigre;-1;2364,064;;
45809;4750;Tiriba;-1;2376,4624;;
45809;4808;Tiziu;-1;2715,2413;;
45809;291;Três Marias;Upanema;2416,2391;;
45809;294;Trilha;-1;2356,7624;;
45809;1865;Trinca Ferro;Upanema;2416,2391;;
45809;3945;Trovoada;Trovoada;2302,3616;;
45809;4045;Tubarão Azul;-1;2356,7624;;
45809;4534;Tubarão Martelo;Bravo;2184,8664;;
45809;3325;Tucano;-1;2198,7823;;
45809;4746;Tucano Grande;-1;2836,424;;
45809;1063;Tupi;Tupi;2374,7983;;
45809;295;Ubarana;-1;2715,2413;;
45809;443;Uirapuru;Uirapuru;2400,994;;
45809;296;Upanema;Upanema;2416,2391;;
45809;843;Uruguá;-1;2772,0702;;
45809;4709;Urutau;-1;2191,1458;;
45809;4714;Vale do Quiricó;-1;2402,0755;;
45809;302;Varginha;Upanema;2416,2391;;
45809;299;Vermelho;Pargo Cluster;2234,4076;;
45809;298;Viola;-1;2356,7624;;
45809;297;Voador;Marlim;2291,3097;;
45809;303;Xaréu;-1;2836,424;;
45809;4873;PA-1-BGM-6-ES_ES-T-506_R11;-1;2180,2021;;
45809;4696;PA-1GALP42RN_POT-T-743;-1;2572,1016;;
45809;4719;PA-1-GOP-1A-BA_REC-T-107;-1;2773,3505;;
45809;4801;PA-1GREN1DBA_REC-T-108;-1;2773,3505;;
45809;4640;PA-1PGN1MA_PN-T-48_BT-PN-4;-1;2836,424;;
45809;4865;UO SIX - SÃO MATEUS DO SUL;-2;1804,7722;;
45839;823;Abalone;Ostra;2086,6295;;
45839;783;Acajá-Burizinho;Ouro Preto;2327,0798;;
45839;563;Acauã;Upanema;2391,5828;;
45839;5;Água Grande;Rio Ventura;2313,7703;;
45839;4821;Águia Real;-1;2563,6116;;
45839;7;Aguilhada;Sergipano Terra;2230,6069;;
45839;6;Agulha;-1;2665,724;;
45839;3;Albacora;Albacora;2141,9431;;
45839;4;Albacora Leste;Albacora Leste;2151,202;;
45839;15;Alto do Rodrigues;Polo Potiguar;2159,5604;;
45839;523;Anambé;Alagoano;2463,7731;;
45839;4824;ANC_Mero;Mero;2321,1065;;
45839;4755;AnC_Norte_Atapu;Atapu;2268,7656;;
45839;4749;ANC_Tupi;Sul de Tupi;2334,7498;;
45839;1726;Andorinha;-1;2329,0998;;
45839;11;Anequim;-1;2327,0693;;
45839;9;Angelim;Sergipano Terra;2230,6069;;
45839;10;Angico;Polo Potiguar;2159,5604;;
45839;12;Apraiús;Concessão Miranga;2339,4992;;
45839;14;Arabaiana;Pescada;2665,724;;
45839;1505;Araçari;Araçari;2390,4841;;
45839;13;Araçás;Baiano Mistura;2344,7666;;
45839;4708;Araçás Leste;-1;2418,9145;;
45839;4546;Arapaçu;-1;2960,8099;;
45839;4025;Arara Azul;Urucu;2536,1895;;
45839;662;Araracanga;Urucu;2536,1895;;
45839;1;Aratu;Polo Recôncavo;2247,4315;;
45839;686;Argonauta;Ostra;2086,6295;;
45839;724;Arribaçã;-1;2370,4573;;
45839;16;Aruari;Sergipano Terra;2230,6069;;
45839;19;Asa Branca;Upanema;2391,5828;;
45839;21;Atalaia Sul;Sergipano Terra;2230,6069;;
45839;4652;Atapu;Atapu;2268,7656;;
45839;4845;Atapu_ECO;Atapu;2268,7656;;
45839;678;Atlanta;Atlanta;1746,7162;;
45839;20;Atum;-1;2960,8099;;
45839;258;Azulão;Azulão;2688,6818;;
45839;28;Badejo;-1;2327,0693;;
45839;32;Bagre;-1;2327,0693;;
45839;24;Baixa do Algodão;Upanema;2391,5828;;
45839;464;Baleia Anã;Parque das Baleias;2218,6325;;
45839;4690;Barra Bonita;-1;2515,1822;;
45839;34;Barra do Ipiranga;-1;2563,6116;;
45839;42;Barracuda;Barracuda-Caratinga;2327,0693;;
45839;1625;Barrinha Leste;Polo Potiguar;2159,5604;;
45839;3825;Barrinha Sudoeste;Polo Potiguar;2159,5604;;
45839;2625;Baúna;Baúna;2424,5783;;
45839;4688;Bela Vista;-1;2515,1822;;
45839;3245;Bem-Te-Vi;-1;2284,8218;;
45839;30;Benfica;Polo Potiguar;2159,5604;;
45839;2645;Berbigão;Berbigão;2333,366;;
45839;33;Bicudo;-1;2327,0693;;
45839;37;Bijupirá;-1;2327,0693;;
45839;35;Biquara;-1;2665,724;;
45839;26;Biriba;-1;2719,7338;;
45839;29;Boa Esperança;Upanema;2391,5828;;
45839;1605;Bom Lugar;-1;2719,7338;;
45839;39;Bonito;Polo Enchova;2315,7486;;
45839;44;Bonsucesso;Rio Ventura;2313,7703;;
45839;41;Brejinho RN;Upanema;2391,5828;;
45839;43;Brejo Grande;Sergipano Terra;2230,6069;;
45839;23;Buracica;Baiano Mistura;2344,7666;;
45839;4598;Búzios;Búzios;2307,9674;;
45839;4827;Búzios_ECO;Búzios;2307,9674;;
45839;4700;Caburé;Caburé;2687,2458;;
45839;4706;Caburé Leste;-1;2719,7338;;
45839;51;Cachoeirinha;Upanema;2391,5828;;
45839;50;Cacimbas;Cricaré;2154,5954;;
45839;56;Caioba;-1;2960,8099;;
45839;4802;Camaçari;-1;2408,2509;;
45839;1184;Camarupim;-1;2563,6116;;
45839;2585;Camarupim Norte;-1;2563,6116;;
45839;3905;Cambacica;-1;2719,7338;;
45839;68;Camorim;-1;2414,1998;;
45839;62;Campo Grande;Cricaré;2154,5954;;
45839;55;Canabrava;Estação NCS;2257,7683;;
45839;669;Canapu;-1;2563,6116;;
45839;666;Canário;Canário;2222,3076;;
45839;1043;Cancã;FAL;2049,6738;;
45839;46;Candeias;Polo Recôncavo;2247,4315;;
45839;53;Cangoá;Peroá;2563,6116;;
45839;63;Cantagalo;Baiano Mistura;2344,7666;;
45839;52;Canto do Amaro;Polo Potiguar;2159,5604;;
45839;78;Carapeba;Pargo Cluster;2195,6122;;
45839;2325;Carapitanga;-1;2357,7389;;
45839;80;Caratinga;Barracuda-Caratinga;2327,0693;;
45839;2505;Carcará;-1;2665,724;;
45839;1725;Cardeal;-1;2234,1637;;
45839;4664;Cardeal Amarelo;-1;2719,7338;;
45839;4665;Cardeal do Nordeste;-1;2719,7338;;
45839;74;Carmópolis;Sergipano Terra;2230,6069;;
45839;82;Cassarongongo;Estação NCS;2257,7683;;
45839;67;Castanhal;Sergipano Terra;2230,6069;;
45839;1164;Caxareu;Parque das Baleias;2218,6325;;
45839;88;Cexis;Polo Recôncavo;2247,4315;;
45839;2565;Chauá;-1;2665,724;;
45839;64;Cherne;-1;2327,0693;;
45839;1404;Cidade de Aracaju;-1;2250,5398;;
45839;66;Cioba;-1;2665,724;;
45839;923;Colibri;-1;2286,5707;;
45839;72;Conceição;-1;2960,8099;;
45839;3605;Concriz;-1;2260,6714;;
45839;61;Congro;-1;2327,0693;;
45839;83;Coqueiro Seco;Tabuleiro;2270,2294;;
45839;58;Córrego Dourado;Cricaré;2154,5954;;
45839;70;Corvina;-1;2960,8099;;
45839;2005;Crejoá;-1;2118,7697;;
45839;76;Curimã;-1;2960,8099;;
45839;90;Dentão;Pescada;2665,724;;
45839;91;Dom João;Polo Recôncavo;2247,4315;;
45839;3345;Dó-Ré-Mi;-1;2146,7551;;
45839;93;Dourado;-1;2960,8099;;
45839;95;Enchova;Polo Enchova;2315,7486;;
45839;96;Enchova Oeste;Polo Enchova;2315,7486;;
45839;97;Espada;-1;2960,8099;;
45839;98;Espadarte;Tartaruga Verde;2293,6566;;
45839;4879;Espadim;Marlim;2257,9908;;
45839;99;Estreito;Polo Potiguar;2159,5604;;
45839;101;Fazenda Alegre;FAL;2049,6738;;
45839;102;Fazenda Alto das Pedras;Rio Ventura;2313,7703;;
45839;103;Fazenda Alvorada;Baiano Mistura;2344,7666;;
45839;100;Fazenda Azevedo;Baiano Mistura;2344,7666;;
45839;106;Fazenda Bálsamo;Baiano Mistura;2344,7666;;
45839;105;Fazenda Belém BA;Estação São Roque;2333,7519;;
45839;131;Fazenda Belém CE;Fazenda Belém;1974,6706;;
45839;104;Fazenda Boa Esperança;Baiano Mistura;2344,7666;;
45839;110;Fazenda Canaan;Polo Potiguar;2159,5604;;
45839;107;Fazenda Cedro;Cricaré;2154,5954;;
45839;108;Fazenda Curral;Upanema;2391,5828;;
45839;112;Fazenda Guindaste;Tabuleiro;2270,2294;;
45839;113;Fazenda Imbé;Baiano Mistura;2344,7666;;
45839;115;Fazenda Malaquias;Upanema;2391,5828;;
45839;116;Fazenda Matinha;-1;2960,8099;;
45839;117;Fazenda Onça;Concessão Miranga;2339,4992;;
45839;118;Fazenda Panelas;Baiano Mistura;2344,7666;;
45839;120;Fazenda Pau Brasil;-1;2346,4286;;
45839;119;Fazenda Pocinho;Polo Potiguar;2159,5604;;
45839;123;Fazenda Rio Branco;Fazenda Santo Estevão;2232,0707;;
45839;127;Fazenda Santa Luzia;Santa Luzia;2241,0584;;
45839;129;Fazenda Santa Rosa;-1;2960,8099;;
45839;125;Fazenda Santo Estevão;Fazenda Santo Estevão;2232,0707;;
45839;126;Fazenda São Jorge;Cricaré;2154,5954;;
45839;128;Fazenda São Rafael;São Rafael;2386,2944;;
45839;1224;Foz do Vaza-Barris;-1;2199,7531;;
45839;122;Frade;Frade;2164,9878;;
45839;130;Furado;Alagoano;2463,7731;;
45839;4085;Galo de Campina;-1;2227,2969;;
45839;136;Garoupa;-1;2960,8099;;
45839;137;Garoupinha;-1;2960,8099;;
45839;4528;Gavião Azul;Gavião Azul;2903,3684;;
45839;4822;Gavião Belo;-1;2960,8099;;
45839;4558;Gavião Branco;Gavião Branco;2960,8099;;
45839;4617;Gavião Branco Norte;-1;2960,8099;;
45839;4608;Gavião Caboclo;Gavião Caboclo;2789,2052;;
45839;4629;Gavião Carijó;-1;2960,8099;;
45839;4859;Gavião Mateiro;-1;2960,8099;;
45839;4627;Gavião Preto;Gavião Preto;2774,4841;;
45839;4529;Gavião Real;Gavião Real;2945,3726;;
45839;4630;Gavião Tesoura;Gavião Tesoura;2771,6122;;
45839;4666;Gavião Vermelho;Gavião Vermelho;2903,73;;
45839;383;Golfinho;Golfinho;2329,1033;;
45839;135;Gomo;Estação NCS;2257,7683;;
45839;4531;Graúna;-1;2665,724;;
45839;133;Guajá;-1;2665,724;;
45839;134;Guamaré;Polo Potiguar;2159,5604;;
45839;1283;Guanambi;Polo Recôncavo;2247,4315;;
45839;3445;Guará;-1;2207,0893;;
45839;132;Guaricema;-1;2414,1998;;
45839;2405;Harpia;-1;2118,7697;;
45839;142;Icapuí;Fazenda Belém;1974,6706;;
45839;141;Ilha de Bimbarra;Polo Recôncavo;2247,4315;;
45839;144;Ilha Pequena;Sergipano Terra;2230,6069;;
45839;875;Inhambu;FAL;2049,6738;;
45839;4691;Iraí;-1;2268,2754;;
45839;4841;Irara;-1;2145,799;;
45839;4713;Iraúna;-1;2341,4462;;
45839;1103;Irerê;Irerê;2206,5365;;
45839;4711;Itaparica;Itaparica;2242,1953;;
45839;4615;Itapu;Itapu;2353,2989;;
45839;4828;Itapu_ECO;Itapu;2353,2989;;
45839;1123;Jaçanã;Upanema;2391,5828;;
45839;147;Jacuípe;-1;2719,7338;;
45839;1727;Jacupemba;-1;2563,6116;;
45839;743;Jacutinga;Cricaré;2154,5954;;
45839;150;Janduí;Upanema;2391,5828;;
45839;148;Jequiá;Tabuleiro;2270,2294;;
45839;2285;Jiribatuba;-1;2342,6909;;
45839;702;João de Barro;-1;2284,8218;;
45839;153;Juazeiro;Upanema;2391,5828;;
45839;152;Jubarte;Parque das Baleias;2218,6325;;
45839;983;Juriti;Ouro Preto;2327,0798;;
45839;154;Lagoa Aroeira;Conceição B;2106,2008;;
45839;162;Lagoa do Paulo;Ouro Preto;2327,0798;;
45839;483;Lagoa do Paulo Norte;Ouro Preto;2327,0798;;
45839;673;Lagoa do Paulo Sul;Ouro Preto;2327,0798;;
45839;161;Lagoa Parda;Lagoa Parda;2304,6157;;
45839;165;Lagoa Parda Norte;-1;2563,6116;;
45839;4804;Lagoa Parda Sul;-1;2563,6116;;
45839;168;Lagoa Suruaca;Cricaré;2154,5954;;
45839;322;Lagosta;-1;2960,8099;;
45839;1746;Lapa;Lapa;2168,649;;
45839;157;Leodório;Baiano Mistura;2344,7666;;
45839;167;Leste de Poço Xavier;Upanema;2391,5828;;
45839;169;Leste do Urucu;Urucu;2536,1895;;
45839;158;Linguado;Polo Pampo;2128,8979;;
45839;171;Livramento;Upanema;2391,5828;;
45839;160;Lorena;Upanema;2391,5828;;
45839;4552;Maçarico;Upanema;2391,5828;;
45839;174;Macau;Macau;2223,8027;;
45839;4702;Mãe-da-Lua;-1;2719,7338;;
45839;186;Malhado;-1;2960,8099;;
45839;185;Malombê;Baiano Mistura;2344,7666;;
45839;190;Manati;Baiano Mistura;2344,7666;;
45839;4876;Manjuba;Albacora;2141,9431;;
45839;172;Marimbá;Polo Enchova;2315,7486;;
45839;177;Mariricu Oeste;-1;2563,6116;;
45839;196;Marlim;Marlim;2257,9908;;
45839;187;Marlim Leste;-1;2327,0693;;
45839;188;Marlim Sul;Marlim Sul;2233,7152;;
45839;195;Massapê;Baiano Mistura;2344,7666;;
45839;197;Massuí;Polo Recôncavo;2247,4315;;
45839;184;Mata de São João;Estação São Roque;2333,7519;;
45839;181;Mato Grosso;Sergipano Terra;2230,6069;;
45839;189;Merluza;-1;2960,8099;;
45839;4684;Mero;Mero;2321,1065;;
45839;381;Mexilhão;Condensado de Mexilhão;2752,1904;;
45839;180;Miranga;Concessão Miranga;2339,4992;;
45839;183;Miranga Norte;Concessão Miranga;2339,4992;;
45839;175;Monte Alegre;Polo Potiguar;2159,5604;;
45839;4807;Mosquito;-1;2563,6116;;
45839;192;Mossoró;Polo Potiguar;2159,5604;;
45839;4852;Muriqui;-1;2109,7611;;
45839;4718;Murucututu;Murucututu;2719,7338;;
45839;198;Namorado;-1;2960,8099;;
45839;204;Nativo Oeste;-1;2563,6116;;
45839;200;Nordeste de Namorado;-1;2327,0693;;
45839;4740;Nordeste de Sapinhoá;Sapinhoá;2332,4933;;
45839;4741;Noroeste de Sapinhoá;Sapinhoá;2332,4933;;
45839;4654;Norte de Berbigão;Berbigão;2333,366;;
45839;202;Norte de Fazenda Caruaçu;Estação NCS;2257,7683;;
45839;4647;Oeste de Atapu;Atapu;2268,7656;;
45839;206;Oeste de Ubarana;-1;2665,724;;
45839;657;Ostra;Ostra;2086,6295;;
45839;217;Pajeú;Upanema;2391,5828;;
45839;219;Pampo;Polo Pampo;2128,8979;;
45839;705;Papa-Terra;Papa-Terra;1990,0766;;
45839;4689;Paramirim do Vencimento;-1;2303,6978;;
45839;207;Parati;-1;2327,0693;;
45839;1645;Pardal;Upanema;2391,5828;;
45839;215;Pargo;Pargo Cluster;2195,6122;;
45839;4556;Pariri;-1;2719,7338;;
45839;208;Paru;Alagoano;2463,7731;;
45839;3885;Patativa;Upanema;2391,5828;;
45839;4593;Paturi;Upanema;2391,5828;;
45839;221;Pedra Sentada;Polo Potiguar;2159,5604;;
45839;212;Pedrinhas;Rio Ventura;2313,7703;;
45839;695;Peregrino;Peregrino;2045,3033;;
45839;1144;Periquito;-1;2264,0788;;
45839;4742;Periquito Nordeste;-1;2266,3561;;
45839;4720;Periquito Norte;-1;2515,1822;;
45839;214;Peroá;Peroá;2563,6116;;
45839;213;Pescada;Pescada;2665,724;;
45839;4805;Piaçabuçu;-1;2250,5398;;
45839;216;Pilar;Alagoano;2463,7731;;
45839;658;Pintassilgo;Polo Potiguar;2159,5604;;
45839;379;Piranema;-1;2960,8099;;
45839;222;Piraúna;-1;2327,0693;;
45839;4579;Pitangola;Peregrino;2045,3033;;
45839;878;Pitiguari;-1;2316,9134;;
45839;223;Poço Verde;Polo Potiguar;2159,5604;;
45839;4816;Pojuca Norte;-1;2515,1822;;
45839;583;Polvo;Bravo;2142,5481;;
45839;220;Ponta do Mel;Ponta do Mel;2135,1493;;
45839;210;Porto Carão;Conceição B;2106,2008;;
45839;226;Quererá;-1;2960,8099;;
45839;2785;Rabo Branco;Rabo Branco;2343,1534;;
45839;232;Redonda;Redonda;2057,841;;
45839;242;Remanso;Estação São Roque;2333,7519;;
45839;234;Riacho da Forquilha;Upanema;2391,5828;;
45839;245;Riacho Ouricuri;Baiano Mistura;2344,7666;;
45839;255;Riacho São Pedro;-1;2719,7338;;
45839;2006;Riacho Velho;-1;2665,724;;
45839;243;Riachuelo;Sergipano Terra;2230,6069;;
45839;228;Rio Barra Seca;-1;2563,6116;;
45839;229;Rio do Bu;Baiano Mistura;2344,7666;;
45839;4125;Rio do Carmo;-1;2409,5756;;
45839;246;Rio dos Ovos;Estação São Roque;2333,7519;;
45839;2425;Rio Ipiranga;Rio Ipiranga;2334,1761;;
45839;235;Rio Itariri;Baiano Mistura;2344,7666;;
45839;236;Rio Itaúnas;Cricaré;2154,5954;;
45839;238;Rio Itaúnas Leste;-1;2563,6116;;
45839;4803;Rio Joanes;-1;2515,1822;;
45839;4710;Rio Mariricu;-1;2239,4347;;
45839;241;Rio Mossoró;Upanema;2391,5828;;
45839;1907;Rio São Mateus Oeste;-1;2563,6116;;
45839;256;Rio Subaúma;Estação São Roque;2333,7519;;
45839;257;Rio Urucu;Urucu;2536,1895;;
45839;1303;Rolinha;-1;2233,9447;;
45839;244;Roncador;Roncador;2260,1221;;
45839;263;Sabiá;Upanema;2391,5828;;
45839;3705;Sabiá Bico-de-Osso;Sabiá Bico de Osso;2207,6421;;
45839;3465;Sabiá da Mata;Sabiá da Mata;2233,0546;;
45839;4862;Sabiá-Laranjeira;-1;2665,724;;
45839;4806;Saíra;-1;2563,6116;;
45839;262;Salema;-1;2960,8099;;
45839;267;Salina Cristal;Conceição B;2106,2008;;
45839;2085;Sanhaçu;Sanhaçu;2553,5913;;
45839;261;Santana;-1;2376,8756;;
45839;269;São Domingos;Polo Recôncavo;2247,4315;;
45839;4695;São João;-1;2371,7368;;
45839;2885;São Mateus Leste;Cricaré;2154,5954;;
45839;284;São Pedro;Estação São Roque;2333,7519;;
45839;2365;Sapinhoá;Sapinhoá;2332,4933;;
45839;270;Sauípe;Fazenda Santo Estevão;2232,0707;;
45839;1985;Sempre Viva;-1;2960,8099;;
45839;4614;Sépia;Sépia;2288,6638;;
45839;4676;Sépia Leste;Sépia;2288,6638;;
45839;4846;Sépia_ECO;Sépia;2288,6638;;
45839;279;Serra do Mel;Polo Potiguar;2159,5604;;
45839;287;Serra Vermelha;Polo Potiguar;2159,5604;;
45839;271;Serraria;Polo Potiguar;2159,5604;;
45839;276;Sesmaria;Estação São Roque;2333,7519;;
45839;3565;Sibite;Upanema;2391,5828;;
45839;277;Siri;-1;2665,724;;
45839;288;Siririzinho;Sergipano Terra;2230,6069;;
45839;265;Socorro;Polo Recôncavo;2247,4315;;
45839;268;Socorro Extensão;Polo Recôncavo;2247,4315;;
45839;4739;Sudoeste de Sapinhoá;Sapinhoá;2332,4933;;
45839;285;Sudoeste Urucu;Urucu;2536,1895;;
45839;4758;Suindara;-1;2118,7697;;
45839;4656;Sul de Berbigão;Berbigão;2333,366;;
45839;266;Sul de Coruripe;Tabuleiro;2270,2294;;
45839;4611;Sul de Tupi;Sul de Tupi;2334,7498;;
45839;286;Sussuarana;-1;2719,7338;;
45839;1023;Tabuiaiá;Cricaré;2154,5954;;
45839;292;Tabuleiro dos Martins;Tabuleiro;2270,2294;;
45839;691;Tambaú;-1;2752,1904;;
45839;682;Tambuatá;Búzios;2307,9674;;
45839;4863;Tanatau;-1;2273,2334;;
45839;803;Tangará;Baiano Mistura;2344,7666;;
45839;4245;Tapiranga Norte;Rio Ventura;2313,7703;;
45839;293;Taquipe;Baiano Mistura;2344,7666;;
45839;289;Tartaruga;Tartaruga;2414,1998;;
45839;3645;Tartaruga Verde;Tartaruga Verde;2293,6566;;
45839;4747;Tartaruga Verde Sudoeste;Tartaruga Verde;2293,6566;;
45839;1925;Tico-Tico;-1;2348,9319;;
45839;3866;Tiê;Tiê;2337,719;;
45839;1383;Tigre;-1;2320,5537;;
45839;4750;Tiriba;-1;2332,7853;;
45839;4808;Tiziu;-1;2665,724;;
45839;291;Três Marias;Upanema;2391,5828;;
45839;294;Trilha;-1;2327,0693;;
45839;1865;Trinca Ferro;Upanema;2391,5828;;
45839;3945;Trovoada;Trovoada;2265,9876;;
45839;4045;Tubarão Azul;-1;2327,0693;;
45839;4534;Tubarão Martelo;Bravo;2142,5481;;
45839;3325;Tucano;-1;2141,9918;;
45839;4746;Tucano Grande;-1;2960,8099;;
45839;1063;Tupi;Tupi;2341,86;;
45839;295;Ubarana;-1;2665,724;;
45839;443;Uirapuru;Uirapuru;2370,0783;;
45839;296;Upanema;Upanema;2391,5828;;
45839;843;Uruguá;-1;2752,1904;;
45839;4709;Urutau;-1;2132,5799;;
45839;4714;Vale do Quiricó;-1;2357,7389;;
45839;302;Varginha;Upanema;2391,5828;;
45839;299;Vermelho;Pargo Cluster;2195,6122;;
45839;298;Viola;-1;2327,0693;;
45839;297;Voador;Marlim;2257,9908;;
45839;303;Xaréu;-1;2960,8099;;
45839;4873;PA-1-BGM-6-ES_ES-T-506_R11;-1;2118,7697;;
45839;4696;PA-1GALP42RN_POT-T-743;-1;2515,1822;;
45839;4719;PA-1-GOP-1A-BA_REC-T-107;-1;2719,7338;;
45839;4801;PA-1GREN1DBA_REC-T-108;-1;2719,7338;;
45839;4640;PA-1PGN1MA_PN-T-48_BT-PN-4;-1;2960,8099;;
45839;4865;UO SIX - SÃO MATEUS DO SUL;-2;1746,7162;;
45870;823;Abalone;Ostra;1932,142;;
45870;783;Acajá-Burizinho;Ouro Preto;2178,6526;;
45870;563;Acauã;Upanema;2248,6002;;
45870;5;Água Grande;Rio Ventura;2166,7897;;
45870;4821;Águia Real;-1;2536,6327;;
45870;7;Aguilhada;Sergipano Terra;2084,9861;;
45870;6;Agulha;-1;2595,1764;;
45870;3;Albacora;Albacora;1993,8339;;
45870;4;Albacora Leste;Albacora Leste;2002,7782;;
45870;4866;Alto Alegre;-1;2225,6692;;
45870;15;Alto do Rodrigues;Polo Potiguar;2016,7341;;
45870;523;Anambé;Alagoano;2335,6622;;
45870;4897;AnC_Jubarte_Nordeste;-1;2181,2047;;
45870;4899;AnC_Jubarte_Sudoeste;-1;2181,2047;;
45870;4824;ANC_Mero;Mero;2178,8136;;
45870;4755;AnC_Norte_Atapu;Atapu;2131,4066;;
45870;4749;ANC_Tupi;Sul de Tupi;2195,4587;;
45870;1726;Andorinha;-1;2200,8301;;
45870;11;Anequim;-1;2181,2047;;
45870;9;Angelim;Sergipano Terra;2084,9861;;
45870;10;Angico;Polo Potiguar;2016,7341;;
45870;12;Apraiús;Concessão Miranga;2190,4196;;
45870;14;Arabaiana;Pescada;2595,1764;;
45870;1505;Araçari;Araçari;2229,7765;;
45870;13;Araçás;Baiano Mistura;2192,9066;;
45870;4708;Araçás Leste;-1;2309,1993;;
45870;4546;Arapaçu;-1;2710,003;;
45870;4025;Arara Azul;Urucu;2432,1892;;
45870;662;Araracanga;Urucu;2432,1892;;
45870;1;Aratu;Polo Recôncavo;2107,0333;;
45870;686;Argonauta;Ostra;1932,142;;
45870;724;Arribaçã;-1;2249,9157;;
45870;16;Aruari;Sergipano Terra;2084,9861;;
45870;19;Asa Branca;Upanema;2248,6002;;
45870;21;Atalaia Sul;Sergipano Terra;2084,9861;;
45870;4652;Atapu;Atapu;2131,4066;;
45870;4845;Atapu_ECO;Atapu;2131,4066;;
45870;678;Atlanta;Atlanta;1615,5126;;
45870;20;Atum;-1;2710,003;;
45870;258;Azulão;Azulão;2656,3887;;
45870;28;Badejo;-1;2181,2047;;
45870;32;Bagre;-1;2181,2047;;
45870;24;Baixa do Algodão;Upanema;2248,6002;;
45870;464;Baleia Anã;Parque das Baleias;2073,983;;
45870;4690;Barra Bonita;-1;2431,7644;;
45870;34;Barra do Ipiranga;-1;2536,6327;;
45870;42;Barracuda;Barracuda-Caratinga;2181,2047;;
45870;1625;Barrinha Leste;Polo Potiguar;2016,7341;;
45870;3825;Barrinha Sudoeste;Polo Potiguar;2016,7341;;
45870;2625;Baúna;Baúna;2290,2934;;
45870;4688;Bela Vista;-1;2431,7644;;
45870;3245;Bem-Te-Vi;-1;2150,0453;;
45870;30;Benfica;Polo Potiguar;2016,7341;;
45870;2645;Berbigão;Berbigão;2187,453;;
45870;33;Bicudo;-1;2181,2047;;
45870;37;Bijupirá;-1;2181,2047;;
45870;35;Biquara;-1;2595,1764;;
45870;26;Biriba;-1;2662,5069;;
45870;29;Boa Esperança;Upanema;2248,6002;;
45870;1605;Bom Lugar;-1;2662,5069;;
45870;39;Bonito;Enchova Mistura;2112,4115;;
45870;44;Bonsucesso;Rio Ventura;2166,7897;;
45870;41;Brejinho RN;Upanema;2248,6002;;
45870;43;Brejo Grande;Sergipano Terra;2084,9861;;
45870;23;Buracica;Baiano Mistura;2192,9066;;
45870;4598;Búzios;Búzios;2167,3584;;
45870;4827;Búzios_ECO;Búzios;2167,3584;;
45870;4700;Caburé;Caburé;2656,1078;;
45870;4706;Caburé Leste;-1;2662,5069;;
45870;51;Cachoeirinha;Upanema;2248,6002;;
45870;50;Cacimbas;Cricaré;2005,5701;;
45870;56;Caioba;-1;2710,003;;
45870;4802;Camaçari;-1;2296,0005;;
45870;1184;Camarupim;-1;2536,6327;;
45870;2585;Camarupim Norte;-1;2536,6327;;
45870;3905;Cambacica;-1;2662,5069;;
45870;68;Camorim;-1;2268,39;;
45870;62;Campo Grande;Cricaré;2005,5701;;
45870;55;Canabrava;Estação NCS;2109,0613;;
45870;669;Canapu;-1;2536,6327;;
45870;666;Canário;Canário;2065,5491;;
45870;1043;Cancã;FAL;1898,3929;;
45870;46;Candeias;Polo Recôncavo;2107,0333;;
45870;53;Cangoá;Peroá;2536,6327;;
45870;63;Cantagalo;Baiano Mistura;2192,9066;;
45870;52;Canto do Amaro;Polo Potiguar;2016,7341;;
45870;78;Carapeba;Pargo Cluster;2048,8904;;
45870;2325;Carapitanga;-1;2234,6648;;
45870;80;Caratinga;Barracuda-Caratinga;2181,2047;;
45870;2505;Carcará;-1;2595,1764;;
45870;1725;Cardeal;-1;2089,9361;;
45870;4664;Cardeal Amarelo;-1;2662,5069;;
45870;4665;Cardeal do Nordeste;-1;2662,5069;;
45870;74;Carmópolis;Sergipano Terra;2084,9861;;
45870;82;Cassarongongo;Estação NCS;2109,0613;;
45870;67;Castanhal;Sergipano Terra;2084,9861;;
45870;1164;Caxareu;Parque das Baleias;2073,983;;
45870;88;Cexis;Polo Recôncavo;2107,0333;;
45870;2565;Chauá;-1;2595,1764;;
45870;64;Cherne;-1;2181,2047;;
45870;1404;Cidade de Aracaju;-1;2112,1649;;
45870;66;Cioba;-1;2595,1764;;
45870;923;Colibri;-1;2190,8786;;
45870;72;Conceição;-1;2710,003;;
45870;3605;Concriz;-1;2123,2193;;
45870;61;Congro;-1;2181,2047;;
45870;83;Coqueiro Seco;Tabuleiro;2127,5116;;
45870;58;Córrego Dourado;Cricaré;2005,5701;;
45870;70;Corvina;-1;2710,003;;
45870;2005;Crejoá;-1;1982,1594;;
45870;76;Curimã;-1;2710,003;;
45870;90;Dentão;Pescada;2595,1764;;
