competencia;caixa;municipio;estado;royalties minimos;royalties excedentes
45383;45444;jequia da praia;al;549956;124,97
45383;45444;joaquim gomes;al;419,3;0
45383;45444;jundia;al;390,39;0
45383;45444;junqueiro;al;419,3;0
45383;45444;maceio;al;576970,66;18716,91
45383;45444;maragogi;al;451,55;0
45383;45444;marechal deodoro;al;573071,05;23272,52
45383;45444;matriz de camaragibe;al;576752,79;0
45383;45444;messias;al;583294,7;0
45383;45444;murici;al;435,43;0
45383;45444;novo lino;al;354,79;0
45383;45444;paripueira;al;549677,73;1094,8
45383;45444;passo de camaragibe;al;370,92;0
45383;45444;penedo;al;3029648,51;0,13
45383;45444;piacabucu;al;583176,39;546,64
45383;45444;pilar;al;21640202;56238,82
45383;45444;pindoba;al;322,54;0
45383;45444;porto calvo;al;435,43;0
45383;45444;porto de pedras;al;322,54;0
45383;45444;porto real do colegio;al;403,17;0
45383;45444;rio largo;al;543336,8;1123,24
45383;45444;roteiro;al;4694679,51;298,32
45383;45444;santa luzia do norte;al;565892,72;0,89
45383;45444;santana do mundau;al;338,66;0
45383;45444;sao jose da laje;al;419,3;0
45383;45444;sao luis do quitunde;al;338,66;304,35
45383;45444;sao miguel dos campos;al;3739525,04;229219,51
45383;45444;sao miguel dos milagres;al;322,54;0
45383;45444;sao sebastiao;al;582350,43;0
45383;45444;satuba;al;567555,78;3088,66
45383;45444;teotonio vilela;al;572261,86;0
45383;45444;uniao dos palmares;al;532,19;0
45383;45444;vicosa;al;435,43;0
45383;45444;alvaraes;am;579314,93;0
45383;45444;anama;am;572113,9;3882,88
45383;45444;anori;am;563752,03;4559,02
45383;45444;autazes;am;0;3244,04
45383;45444;beruri;am;0;2830,7
45383;45444;borba;am;20,45;0
45383;45444;caapiranga;am;571896,72;924,75
45383;45444;careiro da varzea;am;0;3244,04
45383;45444;careiro;am;0;2830,7
45383;45444;coari;am;2692021,2;3058078,3
45383;45444;codajas;am;562375,27;5627,31
45383;45444;iranduba;am;550883,31;3244,04
45383;45444;itacoatiara;am;0;3244,04
45383;45444;itapiranga;am;0;3244,04
45383;45444;manacapuru;am;578375,03;2830,7
45383;45444;manaquiri;am;0;2830,7
45383;45444;manaus;am;0;22,48
45383;45444;manicore;am;583446,66;0
45383;45444;nhamunda;am;581265,56;0
45383;45444;novo airao;am;582350,43;0
45383;45444;parintins;am;0;3244,04
45383;45444;rio preto da eva;am;64,14;0
45383;45444;santa isabel do rio negro;am;583446,66;0
45383;45444;sao gabriel da cachoeira;am;583099,42;0
45383;45444;sao paulo de olivenca;am;583099,42;0
45383;45444;silves;am;131764,45;62991,88
45383;45444;tabatinga;am;20,45;0
45383;45444;tefe;am;490312,62;293171,53
45383;45444;urucara;am;0;3244,04
45383;45444;urucurituba;am;0;3244,04
45383;45444;laranjal do jari;ap;0;3244,04
45383;45444;macapa;ap;0;3244,04
45383;45444;mazagao;ap;0;3244,04
45383;45444;acajutiba;ba;0,05;0
45383;45444;adustina;ba;0,05;0
45383;45444;agua fria;ba;583342,91;1,91
45383;45444;aiquara;ba;580176,05;0
45383;45444;alagoinhas;ba;902845,92;274329
45383;45444;alcobaca;ba;571958,7;0
45383;45444;almadina;ba;0,05;0
45383;45444;amargosa;ba;0,07;0
45383;45444;amelia rodrigues;ba;586076,03;0
45383;45444;anage;ba;0,06;0
45383;45444;anguera;ba;0,05;0
45383;45444;antas;ba;0,06;0
45383;45444;antonio cardoso;ba;0,05;0
45383;45444;apora;ba;0,06;0
45383;45444;apuarema;ba;0,05;0
45383;45444;aracas;ba;810507,26;141418,9
45383;45444;araci;ba;0,07;0
45383;45444;aramari;ba;7597,79;3191,05
45383;45444;arataca;ba;0,05;0
45383;45444;aratuipe;ba;0,05;0
45383;45444;aurelino leal;ba;571745,2;0
45383;45444;baixa grande;ba;0,06;0
45383;45444;banzae;ba;0,05;0
45383;45444;barra do choca;ba;0,07;0
45383;45444;barra do rocha;ba;0,05;0
45383;45444;barro preto;ba;0,05;0
45383;45444;barrocas;ba;0,05;0
45383;45444;belmonte;ba;0,06;0
45383;45444;belo campo;ba;0,06;0
45383;45444;biritinga;ba;0,05;0
45383;45444;boa nova;ba;0,05;0
45383;45444;boa vista do tupim;ba;0,06;0
45383;45444;bom jesus da serra;ba;0,05;0
45383;45444;brejoes;ba;0,05;0
45383;45444;buerarema;ba;0,06;0
45383;45444;caatiba;ba;0,05;0
45383;45444;cabaceiras do paraguacu;ba;0,06;0
45383;45444;cachoeira;ba;0,07;0
45383;45444;caem;ba;0,05;0
45383;45444;caetanos;ba;0,05;0
45383;45444;cairu;ba;1,79;18,68
45383;45444;camacan;ba;583143,6;0
45383;45444;camacari;ba;632983,8;46459,81
45383;45444;camamu;ba;0,07;0
45383;45444;canavieiras;ba;0,07;0
45383;45444;candeal;ba;0,05;0
45383;45444;candeias;ba;686695,27;471008,53
45383;45444;candido sales;ba;0,06;0
45383;45444;cansancao;ba;0,07;0
45383;45444;canudos;ba;0,05;0
45383;45444;capela do alto alegre;ba;0,05;0
45383;45444;capim grosso;ba;0,06;0
45383;45444;caravelas;ba;574268,7;0
45383;45444;cardeal da silva;ba;633537;43644,64
45383;45444;castro alves;ba;0,06;0
45383;45444;catu;ba;747836,43;129093,88
45383;45444;cicero dantas;ba;0,07;0
45383;45444;cipo;ba;0,05;0
45383;45444;coaraci;ba;0,06;0
45383;45444;conceicao da feira;ba;0,06;0
45383;45444;conceicao do almeida;ba;0,06;0
45383;45444;conceicao do coite;ba;0,08;0
45383;45444;conceicao do jacuipe;ba;0,06;0
45383;45444;conde;ba;0;1074,89
45383;45444;coracao de maria;ba;0,06;0
45383;45444;coronel joao sa;ba;0,06;0
45383;45444;cravolandia;ba;0,05;0
45383;45444;crisopolis;ba;0,06;0
45383;45444;cruz das almas;ba;0,08;0
45383;45444;dario meira;ba;0,05;0
45383;45444;dias d'avila;ba;582869,28;0
45383;45444;dom macedo costa;ba;0,05;0
45383;45444;elisio medrado;ba;0,05;0
45383;45444;encruzilhada;ba;0,06;0
45383;45444;entre rios;ba;764113,29;218030,66
45383;45444;esplanada;ba;848403,29;318386,26
45383;45444;euclides da cunha;ba;0,08;0
45383;45444;eunapolis;ba;391937,9;24,32
45383;45444;fatima;ba;0,06;0
45383;45444;feira de santana;ba;0,09;0
45383;45444;firmino alves;ba;0,05;0
45383;45444;floresta azul;ba;0,05;0
45383;45444;gandu;ba;577062,35;0
45383;45444;gaviao;ba;0,05;0
45383;45444;gloria;ba;0,05;0
45383;45444;gongogi;ba;579847,05;0
45383;45444;governador mangabeira;ba;0,06;0
45383;45444;guaratinga;ba;0,06;0
45383;45444;heliopolis;ba;0,05;0
45383;45444;iacu;ba;0,06;0
45383;45444;ibicarai;ba;0,06;0
45383;45444;ibicui;ba;0,05;0
45383;45444;ibiquera;ba;0,05;0
45383;45444;ibirapitanga;ba;0,06;0
45383;45444;ibirapua;ba;0,05;0
45383;45444;ibirataia;ba;570297,09;0
45383;45444;ichu;ba;0,05;0
45383;45444;igrapiuna;ba;0,05;0
45383;45444;iguai;ba;0,06;0
45383;45444;ilheus;ba;0,09;0
45383;45444;inhambupe;ba;1232;628,28
45383;45444;ipecaeta;ba;0,05;0
45383;45444;ipiau;ba;556727,62;0
45383;45444;ipira;ba;0,08;0
45383;45444;irajuba;ba;0,05;0
45383;45444;irara;ba;0,06;0
45383;45444;itabela;ba;579567,67;0
45383;45444;itaberaba;ba;0,08;0
45383;45444;itabuna;ba;362982,67;8,39
45383;45444;itacare;ba;0,06;0
45383;45444;itagi;ba;583697,69;0
45383;45444;itagiba;ba;0,05;0
45383;45444;itagimirim;ba;0,05;0
45383;45444;itaju do colonia;ba;0,05;0
45383;45444;itajuipe;ba;581980,98;0
45383;45444;itamaraju;ba;1093961,96;0
45383;45444;itamari;ba;0,05;0
45383;45444;itambe;ba;0,06;0
45383;45444;itanagra;ba;585511,02;27282,12
45383;45444;itanhem;ba;0,06;0
45383;45444;itaparica;ba;570470,9;340377,98
45383;45444;itape;ba;0,05;0
45383;45444;itapebi;ba;577059,58;0
45383;45444;itapetinga;ba;0,08;0
45383;45444;itapicuru;ba;0,07;0
45383;45444;itapitanga;ba;587259,7;0
45383;45444;itaquara;ba;0,05;0
45383;45444;itarantim;ba;0,06;0
45383;45444;itatim;ba;0,05;0
45383;45444;itirucu;ba;0,05;0
45383;45444;itiuba;ba;0,07;0
45383;45444;itororo;ba;0,06;0
45383;45444;itubera;ba;0,06;0
45383;45444;jacobina;ba;0,08;0
45383;45444;jaguaquara;ba;0,07;0
45383;45444;jaguaripe;ba;537789,7;0
45383;45444;jandaira;ba;571958,69;0
45383;45444;jequie;ba;0,09;0
45383;45444;jeremoabo;ba;0,07;0
45383;45444;jiquirica;ba;0,05;0
45383;45444;jitauna;ba;0,05;0
45383;45444;jucurucu;ba;0,05;0
45383;45444;jussari;ba;0,05;0
45383;45444;lafaiete coutinho;ba;0,05;0
45383;45444;laje;ba;572333,42;0
45383;45444;lajedao;ba;0,05;0
45383;45444;lajedinho;ba;0,05;0
45383;45444;lajedo do tabocal;ba;0,05;0
45383;45444;lamarao;ba;0,05;0
45383;45444;lauro de freitas;ba;0,09;0
45383;45444;macajuba;ba;0,05;0
45383;45444;macarani;ba;0,06;0
45383;45444;madre de deus;ba;177940;700500,89
45383;45444;maiquinique;ba;0,05;0
45383;45444;mairi;ba;0,06;0
45383;45444;manoel vitorino;ba;0,05;0
45383;45444;maracas;ba;0,06;0
45383;45444;maragogipe;ba;543267,24;0
45383;45444;marau;ba;0,06;0
45383;45444;marcionilio souza;ba;0,05;0
45383;45444;mascote;ba;571916;0
45383;45444;mata de sao joao;ba;707474,05;126477,88
45383;45444;medeiros neto;ba;0,06;0
45383;45444;miguel calmon;ba;0,06;0
45383;45444;milagres;ba;0,05;0
45383;45444;mirante;ba;0,05;0
45383;45444;monte santo;ba;0,07;0
45383;45444;mucuri;ba;547941,45;730,79
45383;45444;mundo novo;ba;0,06;0
45383;45444;muniz ferreira;ba;577357,73;0
45383;45444;muritiba;ba;0,06;0
45383;45444;mutuipe;ba;0,06;0
45383;45444;nazare;ba;576594,61;0
45383;45444;nilo pecanha;ba;0,05;0
45383;45444;nordestina;ba;0,05;0
45383;45444;nova canaa;ba;0,06;0
45383;45444;nova fatima;ba;0,05;0
45383;45444;nova ibia;ba;608316,8;0
45383;45444;nova itarana;ba;0,05;0
45383;45444;nova soure;ba;587627,74;1718,89
45383;45444;nova vicosa;ba;596811,08;0
45383;45444;novo triunfo;ba;0,05;0
45383;45444;olindina;ba;0,06;0
45383;45444;ouricangas;ba;573739,76;1656,8
45383;45444;ourolandia;ba;0,06;0
45383;45444;paripiranga;ba;0,06;0
45383;45444;pau brasil;ba;0,05;0
45383;45444;paulo afonso;ba;0,09;0
45383;45444;pe de serra;ba;0,05;0
45383;45444;pedrao;ba;0,05;0
45383;45444;pedro alexandre;ba;0,06;0
45383;45444;pintadas;ba;0,05;0
45383;45444;pirai do norte;ba;0,05;0
45383;45444;piritiba;ba;0,06;0
45383;45444;planaltino;ba;0,05;0
45383;45444;planalto;ba;0,06;0
45383;45444;pocoes;ba;0,07;0
45383;45444;pojuca;ba;1309115,14;700449,42
45383;45444;porto seguro;ba;0,09;0
45383;45444;potiragua;ba;0,05;0
45383;45444;prado;ba;0,06;0
45383;45444;presidente tancredo neves;ba;572491,17;0
45383;45444;queimadas;ba;0,06;0
45383;45444;quijingue;ba;0,06;0
45383;45444;quixabeira;ba;0,05;0
45383;45444;rafael jambeiro;ba;0,06;0
45383;45444;retirolandia;ba;0,05;0
45383;45444;riachao do jacuipe;ba;0,07;0
45383;45444;ribeira do amparo;ba;0,05;0
45383;45444;ribeira do pombal;ba;0,07;0
45383;45444;ribeirao do largo;ba;0,05;0
45383;45444;rio real;ba;0,07;0
45383;45444;ruy barbosa;ba;0,06;0
45383;45444;salinas da margarida;ba;528210,93;340003,35
45383;45444;salvador;ba;3,11;340000,86
45383;45444;santa barbara;ba;0,06;0
45383;45444;santa brigida;ba;0,05;0
45383;45444;santa cruz cabralia;ba;0,06;0
45383;45444;santa cruz da vitoria;ba;0,05;0
45383;45444;santa ines;ba;0,05;0
45383;45444;santa luzia;ba;0,05;0
45383;45444;santa teresinha;ba;0,05;0
45383;45444;santaluz;ba;0,07;0
45383;45444;santanopolis;ba;0,05;0
45383;45444;santo amaro;ba;540940,49;340003,35
45383;45444;santo antonio de jesus;ba;0,08;0
45383;45444;santo estevao;ba;0,07;0
45383;45444;sao domingos;ba;0,05;0
45383;45444;sao felipe;ba;0,06;0
45383;45444;sao felix;ba;0,05;0
45383;45444;sao francisco do conde;ba;177940;155112
45383;45444;sao goncalo dos campos;ba;0,07;0
45383;45444;sao jose da vitoria;ba;0,05;0
45383;45444;sao jose do jacuipe;ba;0,05;0
45383;45444;sao miguel das matas;ba;0,05;0
45383;45444;sao sebastiao do passe;ba;830762,49;233356,46
45383;45444;sapeacu;ba;0,06;0
45383;45444;satiro dias;ba;1300327,06;4505,3
45383;45444;saubara;ba;553717,05;340003,35
45383;45444;serra preta;ba;0,05;0
45383;45444;serrinha;ba;0,08;0
45383;45444;serrolandia;ba;0,05;0
45383;45444;simoes filho;ba;433828,59;144,85
45383;45444;sitio do quinto;ba;0,05;0
45383;45444;tanquinho;ba;0,05;0
45383;45444;taperoa;ba;0,06;0
45383;45444;tapiramuta;ba;0,06;0
45383;45444;teixeira de freitas;ba;0,09;0
45383;45444;teodoro sampaio;ba;576704,89;227,32
45383;45444;teofilandia;ba;0,06;0
45383;45444;teolandia;ba;0;0
45383;45444;terra nova;ba;0,05;0
45383;45444;tucano;ba;0,07;0
45383;45444;uaua;ba;0,06;0
45383;45444;ubaira;ba;0,06;0
45383;45444;ubaitaba;ba;0,06;0
45383;45444;ubata;ba;0,06;0
45383;45444;una;ba;0,06;0
45383;45444;urucuca;ba;0,06;0
45383;45444;valenca;ba;568559,07;0
45383;45444;valente;ba;0,06;0
45383;45444;varzea da roca;ba;0,05;0
45383;45444;varzea do poco;ba;0,05;0
45383;45444;varzea nova;ba;0,05;0
45383;45444;varzedo;ba;0,05;0
45383;45444;vera cruz;ba;544435,6;19,45
45383;45444;vereda;ba;0,05;0
45383;45444;vitoria da conquista;ba;0,09;0
45383;45444;wenceslau guimaraes;ba;578135,24;0
45383;45444;amontada;ce;0;0
45383;45444;aquiraz;ce;0;83103,39
45383;45444;aracati;ce;575660,08;32947,84
45383;45444;caucaia;ce;558275,57;83129,93
45383;45444;fortaleza;ce;282644,66;110826,11
45383;45444;horizonte;ce;424724,72;29,53
45383;45444;icapui;ce;556642,69;7799,79
45383;45444;itapipoca;ce;271,48;0
45383;45444;itarema;ce;541156,46;0
45383;45444;jaguaruana;ce;583283,66;5651,18
45383;45444;maracanau;ce;498090,89;6448,43
45383;45444;pacajus;ce;20,71;0
45383;45444;pacatuba;ce;579033,66;0
45383;45444;paracuru;ce;551352,91;0
45383;45444;paraipaba;ce;0;0
45383;45444;sao goncalo do amarante;ce;0;0
45383;45444;trairi;ce;540096,85;0
45383;45444;afonso claudio;es;211621,1;0
45383;45444;agua doce do norte;es;158715,82;0
45383;45444;aguia branca;es;151157,92;0
45383;45444;alegre;es;211621,1;0
45383;45444;alfredo chaves;es;166273,72;0
45383;45444;alto rio novo;es;151157,92;0
45383;45444;anchieta;es;1132283,82;576305,39
45383;45444;apiaca;es;151157,92;0
45383;45444;aracruz;es;1814591,78;768439,12
45383;45444;atilio vivacqua;es;151157,92;0
45383;45444;baixo guandu;es;211621,1;0
45383;45444;barra de sao francisco;es;234260,95;0
45383;45444;boa esperanca;es;173797,77;0
45383;45444;bom jesus do norte;es;151157,92;0
45383;45444;brejetuba;es;158715,82;0
45383;45444;cachoeiro de itapemirim;es;301761,74;0
45383;45444;cariacica;es;886021,96;0
45383;45444;castelo;es;219178,99;0
45383;45444;colatina;es;279642,17;0
45383;45444;conceicao da barra;es;265331,32;39030,13
45383;45444;conceicao do castelo;es;158715,82;0
45383;45444;divino de sao lourenco;es;151157,92;0
45383;45444;domingos martins;es;211621,1;0
45383;45444;dores do rio preto;es;151157,92;0
45383;45444;ecoporanga;es;196505,3;0
45383;45444;fundao;es;849355,1;126970,98
45383;45444;governador lindenberg;es;158681,97;0
45383;45444;guacui;es;204063,2;0
45383;45444;guarapari;es;279642,17;0
45383;45444;ibatiba;es;196471,46;0
45383;45444;ibiracu;es;158715,82;0
45383;45444;ibitirama;es;151157,92;0
45383;45444;iconha;es;166239,88;0
45383;45444;irupi;es;158715,82;0
45383;45444;itaguacu;es;173797,77;0
45383;45444;itapemirim;es;1523850,69;8253821,5
45383;45444;itarana;es;158715,82;0
45383;45444;iuna;es;204063,2;0
45383;45444;jaguare;es;1070874,36;174716,03
45383;45444;jeronimo monteiro;es;158715,82;0
45383;45444;joao neiva;es;173831,6;0
45383;45444;laranja da terra;es;158715,82;0
45383;45444;linhares;es;10240946,25;1035576,61
45383;45444;mantenopolis;es;166239,88;0
45383;45444;marataizes;es;1585403,96;9542935,79
45383;45444;marechal floriano;es;173797,77;0
45383;45444;marilandia;es;158715,82;0
45383;45444;mimoso do sul;es;204063,2;0
45383;45444;montanha;es;181389,51;0
45383;45444;mucurici;es;151157,92;0
45383;45444;muniz freire;es;188947,41;0
45383;45444;muqui;es;173797,77;0
45383;45444;nova venecia;es;234294,79;0
45383;45444;pancas;es;196471,46;0
45383;45444;pedro canario;es;780211,41;0
45383;45444;pinheiros;es;196505,3;0
45383;45444;piuma;es;1447102,75;501897,81
45383;45444;ponto belo;es;151157,92;0
45383;45444;presidente kennedy;es;1300411,59;9846821,99
45383;45444;rio bananal;es;181389,51;0
45383;45444;rio novo do sul;es;158715,82;0
45383;45444;santa leopoldina;es;166273,72;0
45383;45444;santa maria de jetiba;es;219145,15;0
45383;45444;santa teresa;es;196505,3;0
45383;45444;sao domingos do norte;es;151157,92;0
45383;45444;sao gabriel da palha;es;211621,1;0
45383;45444;sao jose do calcado;es;158715,82;0
45383;45444;sao mateus;es;1232624,01;172950,53
45383;45444;sao roque do canaa;es;158715,82;0
45383;45444;serra;es;1965130,74;337659,14
45383;45444;sooretama;es;780202,94;0
45383;45444;vargem alta;es;188913,57;0
45383;45444;venda nova do imigrante;es;196471,46;0
45383;45444;viana;es;803293,15;15661,52
45383;45444;vila pavao;es;151157,92;0
45383;45444;vila valerio;es;166273,72;0
45383;45444;vila velha;es;1423180,63;0
45383;45444;vitoria;es;1956619,07;95336,41
45383;45444;bacabal;ma;0;0
45383;45444;barreirinhas;ma;583707,2;0
45383;45444;bernardo do mearim;ma;592343,58;15599,05
45383;45444;bom lugar;ma;0;0
45383;45444;capinzal do norte;ma;542037,72;23,31
45383;45444;lima campos;ma;594530,47;9004,71
45383;45444;pedreiras;ma;569005,38;1789,67
45383;45444;pocao de pedras;ma;1248,4;936,3
45383;45444;primeira cruz;ma;597089,42;1392,05
45383;45444;santo amaro do maranhao;ma;521,95;0,27
45383;45444;santo antonio dos lopes;ma;557567,18;38170,43
45383;45444;sao domingos do maranhao;ma;583143,53;0
45383;45444;sao luis gonzaga do maranhao;ma;0;0
45383;45444;sao luis;ma;0;0
45383;45444;trizidela do vale;ma;539187,95;119,41
45383;45444;alfredo vasconcelos;mg;582784,53;0
45383;45444;barbacena;mg;518114,83;678,35
45383;45444;belmiro braga;mg;582350,43;0
45383;45444;belo oriente;mg;583746,87;0
45383;45444;betim;mg;549430,55;70750,45
45383;45444;brumadinho;mg;542831,79;18627,98
45383;45444;confins;mg;583706,11;0
45383;45444;congonhas;mg;586075,97;0
45383;45444;coronel fabriciano;mg;586075,97;0
45383;45444;ewbank da camara;mg;583446,66;0
45383;45444;ibirite;mg;580936,56;0
45383;45444;ipatinga;mg;583697,64;0
45383;45444;itabirito;mg;0;0
45383;45444;jacutinga;mg;573359,55;0
45383;45444;jeceaba;mg;588138,93;0
45383;45444;juiz de fora;mg;547695,09;3623,47
45383;45444;nazareno;mg;0;0
45383;45444;ouro branco;mg;583649,72;0
45383;45444;pequi;mg;0;0
45383;45444;queluzita;mg;549894,18;0
45383;45444;ressaquinha;mg;580506,47;0
45383;45444;rio piracicaba;mg;586075,97;0
45383;45444;santa luzia;mg;608188,55;0
45383;45444;santana do paraiso;mg;583724,61;0
45383;45444;santos dumont;mg;58,13;0
45383;45444;sao bras do suacui;mg;517528,91;64361,93
45383;45444;sao jose da lapa;mg;582890,15;0
45383;45444;tres lagoas;ms;454,47;9,58
45383;45444;afua;pa;0;3244,04
45383;45444;alenquer;pa;0;3244,04
45383;45444;almeirim;pa;0;3244,04
45383;45444;anajas;pa;0;3244,04
45383;45444;breves;pa;0;3244,04
45383;45444;chaves;pa;0;3244,04
45383;45444;curua;pa;0;3244,04
45383;45444;faro;pa;8,92;3244,04
45383;45444;gurupa;pa;0;3244,04
45383;45444;juruti;pa;0;3244,04
45383;45444;melgaco;pa;0;3244,04
45383;45444;monte alegre;pa;0;3244,04
45383;45444;obidos;pa;0;3244,04
45383;45444;porto de moz;pa;0;3244,04
45383;45444;prainha;pa;0;3244,04
45383;45444;santarem;pa;0;3244,04
45383;45444;terra santa;pa;0;3244,04
45383;45444;alhandra;pb;504303,75;0
45383;45444;bayeux;pb;572545,14;0
45383;45444;caldas brandao;pb;569557,8;0
45383;45444;inga;pb;567372,81;0
45383;45444;jacarau;pb;568034,03;0
45383;45444;mamanguape;pb;558973,37;154,58
45383;45444;pedras de fogo;pb;531114,89;29,64
45383;45444;remigio;pb;0;0
45383;45444;santa rita;pb;520600,43;5680,8
45383;45444;sao miguel de taipu;pb;578523,27;0
45383;45444;abreu e lima;pe;543784,26;2360,57
45383;45444;belo jardim;pe;586075,97;0
45383;45444;cabo de santo agostinho;pe;436703,52;581948,31
45383;45444;camaragibe;pe;1310,31;0
45383;45444;goiana;pe;467208,29;8801,42
45383;45444;gravata;pe;0;0
45383;45444;igarassu;pe;554071,27;4353,74
45383;45444;ipojuca;pe;539176,46;769425,02
45383;45444;itambe;pe;235,5;0
45383;45444;itaquitinga;pe;177940;0
45383;45444;jaboatao dos guararapes;pe;533970,26;8478,38
45383;45444;moreno;pe;570274,56;0
45383;45444;paulista;pe;250,26;0
45383;45444;pombos;pe;586075,97;0
45383;45444;recife;pe;320,68;0
45383;45444;sao lourenco da mata;pe;538998,99;8762,41
45383;45444;sirinhaem;pe;2,52;568359,29
45383;45444;tacaimbo;pe;0;0
45383;45444;vitoria de santo antao;pe;26,2;0
45383;45444;araucaria;pr;557677,28;4571804,49
45383;45444;campo largo;pr;562900,19;970,94
45383;45444;guaratuba;pr;556568,21;0
45383;45444;pitanga;pr;51872,87;1825,77
45383;45444;sao mateus do sul;pr;859846,38;762043,34
45383;45444;angra dos reis;rj;15029767,53;6101583,79
45383;45444;aperibe;rj;1619091,88;0
45383;45444;araruama;rj;12391719,4;19012333,92
45383;45444;areal;rj;3055251,13;0
45383;45444;armacao dos buzios;rj;8864727,27;2873094,22
45383;45444;arraial do cabo;rj;9434005,73;25563465,63
45383;45444;barra do pirai;rj;3353589,34;0
45383;45444;barra mansa;rj;3588727,08;42441,21
45383;45444;belford roxo;rj;3083647,59;0
45383;45444;bom jardim;rj;2081741,35;0
45383;45444;bom jesus do itabapoana;rj;2235733,26;0
45383;45444;cabo frio;rj;13712215,71;19575783,09
45383;45444;cachoeiras de macacu;rj;13367415,16;0
45383;45444;cambuci;rj;1773342,89;0
45383;45444;campos dos goytacazes;rj;13767927,57;39642235,97
45383;45444;cantagalo;rj;1927412,56;0
45383;45444;carapebus;rj;7798456,98;1326773,54
45383;45444;cardoso moreira;rj;1696243,3;0
45383;45444;carmo;rj;1850287,02;0
45383;45444;casimiro de abreu;rj;10097799,78;9092536,85
45383;45444;comendador levy gasparian;rj;1617571,07;0
45383;45444;conceicao de macabu;rj;2004589,91;0
45383;45444;cordeiro;rj;2004460,33;0
45383;45444;duas barras;rj;1619117,79;0
45383;45444;duque de caxias;rj;13714743,59;1157563,42
45383;45444;engenheiro paulo de frontin;rj;1696295,13;0
45383;45444;guapimirim;rj;13901857,94;697046,14
45383;45444;iguaba grande;rj;2004952,74;15398477,82
45383;45444;itaborai;rj;3083543,92;615112,32
45383;45444;itaguai;rj;12169850,64;1115,74
45383;45444;italva;rj;1773368,81;0
45383;45444;itaocara;rj;2004849,07;0
45383;45444;itaperuna;rj;2775378,7;0
45383;45444;itatiaia;rj;2158996,47;0
45383;45444;japeri;rj;3247126,63;220090,66
45383;45444;laje do muriae;rj;1541992,23;0
45383;45444;macae;rj;106221987,1;7487634,48
45383;45444;macuco;rj;1542251,4;0
45383;45444;mage;rj;15454578,8;615112,32
45383;45444;mangaratiba;rj;10309819,32;4789138,24
45383;45444;marica;rj;12502918,45;212096716
45383;45444;mendes;rj;1850390,69;0
45383;45444;mesquita;rj;3083984,5;0
45383;45444;miguel pereira;rj;2081689,52;0
45383;45444;miracema;rj;2081689,52;0
45383;45444;natividade;rj;1773291,06;0
45383;45444;nilopolis;rj;3083984,5;0
45383;45444;niteroi;rj;13717067,53;64080171,64
45383;45444;nova friburgo;rj;3083984,5;0
45383;45444;nova iguacu;rj;3083984,5;0
45383;45444;paracambi;rj;2912438,21;1413,9
45383;45444;paraiba do sul;rj;5095634,72;0
45383;45444;parati;rj;9870098,79;9269327,35
45383;45444;paty do alferes;rj;2638999,7;0
45383;45444;petropolis;rj;3083984,5;0
45383;45444;pinheiral;rj;2586222,76;0
45383;45444;pirai;rj;2569530,22;14460,3
45383;45444;porciuncula;rj;1850390,69;0
45383;45444;porto real;rj;2408716,42;0
45383;45444;quatis;rj;1696191,47;0
45383;45444;queimados;rj;3006884,88;0
45383;45444;quissama;rj;9105603,84;8932543,05
45383;45444;resende;rj;3462775,28;47321,02
45383;45444;rio bonito;rj;2467187,59;0
45383;45444;rio claro;rj;1850390,69;16,57
45383;45444;rio das flores;rj;2097475,61;5276,37
45383;45444;rio das ostras;rj;12170734,1;4806091,79
45383;45444;rio de janeiro;rj;12875720,7;13403891,27
45383;45444;santa maria madalena;rj;1619091,88;0
45383;45444;santo antonio de padua;rj;2390087,99;0
45383;45444;sao fidelis;rj;2312988,37;0
45383;45444;sao francisco de itabapoana;rj;2390087,99;4078346,83
45383;45444;sao goncalo;rj;3083984,5;615112,32
45383;45444;sao joao da barra;rj;10094578,78;13328514,77
45383;45444;sao joao de meriti;rj;3083984,5;0
45383;45444;sao jose de uba;rj;1541992,23;0
45383;45444;sao jose do vale do rio preto;rj;2004589,91;0
45383;45444;sao pedro da aldeia;rj;2775514,55;0
45383;45444;sao sebastiao do alto;rj;1541992,23;0
45383;45444;sapucaia;rj;3491271,28;0
45383;45444;saquarema;rj;12041329,24;153018012,4
45383;45444;seropedica;rj;2698486,44;0
45383;45444;silva jardim;rj;10858035,47;0
45383;45444;sumidouro;rj;1773291,06;0
45383;45444;tangua;rj;2158789,14;0
45383;45444;teresopolis;rj;3081921,54;0
45383;45444;trajano de morais;rj;1619091,88;0
45383;45444;tres rios;rj;5674580,83;0
45383;45444;valenca;rj;2621386,82;0
45383;45444;varre-sai;rj;1541992,23;0
45383;45444;vassouras;rj;2818988,17;0
45383;45444;volta redonda;rj;3571759,83;162371,43
45383;45444;acari;rn;356,36;0
45383;45444;acu;rn;1339487,16;534599,97
45383;45444;afonso bezerra;rn;561185,06;3,07
45383;45444;agua nova;rn;339,39;0
45383;45444;alexandria;rn;373,33;0
45383;45444;almino afonso;rn;339,39;0
45383;45444;alto do rodrigues;rn;314574,11;160768,19
45383;45444;antonio martins;rn;339,39;0
45383;45444;apodi;rn;769820,37;89158,06
45383;45444;areia branca;rn;950638,7;347293,71
45383;45444;augusto severo;rn;339,39;0
45383;45444;barauna;rn;526,03;0
45383;45444;caico;rn;560;0
